MLSNumber,ListPrice,ListingContractDate,County,YEAR,MONTH,MONTH_NAME
21666950,179900,2019-10-04,Marion,2019,10,October
21666950,179900,2019-10-04,Marion,2019,10,October
21666950,179900,2019-10-04,Marion,2019,10,October
21666950,179900,2019-10-04,Marion,2019,10,October
21665332,170000,2019-09-04,Marion,2019,9,September
21665282,165000,2019-08-30,Marion,2019,8,August
21663380,172500,2019-08-22,Marion,2019,8,August
21658743,175000,2019-07-30,Marion,2019,7,July
21658521,170000,2019-07-31,Marion,2019,7,July
21665696,168800,2019-09-03,Marion,2019,9,September
21654664,174900,2019-07-16,Marion,2019,7,July
21666487,172500,2019-09-06,Marion,2019,9,September
21677851,170000,2019-10-28,Marion,2019,10,October
21677851,170000,2019-10-28,Marion,2019,10,October
21677851,170000,2019-10-28,Marion,2019,10,October
21677851,170000,2019-10-28,Marion,2019,10,October
21675442,175000,2019-10-15,Marion,2019,10,October
21675442,175000,2019-10-15,Marion,2019,10,October
21675442,175000,2019-10-15,Marion,2019,10,October
21675442,175000,2019-10-15,Marion,2019,10,October
21670972,180000,2019-09-24,Marion,2019,9,September
21670239,175000,2019-09-20,Marion,2019,9,September
21666179,170000,2019-09-04,Marion,2019,9,September
21664848,175000,2019-08-27,Marion,2019,8,August
21664047,185000,2019-08-24,Marion,2019,8,August
21661379,180000,2019-08-19,Marion,2019,8,August
21661314,174900,2019-08-13,Marion,2019,8,August
21659868,170000,2019-08-08,Marion,2019,8,August
21658384,179900,2019-07-29,Marion,2019,7,July
21658384,179900,2019-07-29,Marion,2019,7,July
21658384,179900,2019-07-29,Marion,2019,7,July
21658384,179900,2019-07-29,Marion,2019,7,July
21657929,177400,2019-07-25,Marion,2019,7,July
21655620,175000,2019-08-02,Marion,2019,8,August
21655620,175000,2019-08-02,Marion,2019,8,August
21655620,175000,2019-08-02,Marion,2019,8,August
21655620,175000,2019-08-02,Marion,2019,8,August
21652759,174900,2019-07-07,Marion,2019,7,July
21660267,175000,2019-08-06,Marion,2019,8,August
21667355,174900,2019-09-10,Marion,2019,9,September
21678213,175000,2019-10-25,Marion,2019,10,October
21678213,175000,2019-10-25,Marion,2019,10,October
21678213,175000,2019-10-25,Marion,2019,10,October
21678213,175000,2019-10-25,Marion,2019,10,October
21670645,175000,2019-09-25,Marion,2019,9,September
21658825,179900,2019-07-30,Marion,2019,7,July
21667382,179900,2019-09-12,Marion,2019,9,September
21663275,177900,2019-08-21,Marion,2019,8,August
21663275,177900,2019-08-21,Marion,2019,8,August
21663275,177900,2019-08-21,Marion,2019,8,August
21663275,177900,2019-08-21,Marion,2019,8,August
21666519,185000,2019-09-06,Marion,2019,9,September
21664049,180000,2019-08-24,Marion,2019,8,August
21659613,185000,2019-08-05,Marion,2019,8,August
21666590,179900,2019-09-16,Marion,2019,9,September
21664647,179900,2019-08-31,Marion,2019,8,August
21664647,179900,2019-08-31,Marion,2019,8,August
21664647,179900,2019-08-31,Marion,2019,8,August
21664647,179900,2019-08-31,Marion,2019,8,August
21657866,179900,2019-07-25,Marion,2019,7,July
21675709,185000,2019-10-17,Marion,2019,10,October
21675709,185000,2019-10-17,Marion,2019,10,October
21675709,185000,2019-10-17,Marion,2019,10,October
21675709,185000,2019-10-17,Marion,2019,10,October
21673230,179900,2019-10-04,Marion,2019,10,October
21673230,179900,2019-10-04,Marion,2019,10,October
21673230,179900,2019-10-04,Marion,2019,10,October
21673230,179900,2019-10-04,Marion,2019,10,October
21671844,180000,2019-09-26,Marion,2019,9,September
21664865,189900,2019-08-30,Marion,2019,8,August
21660843,186500,2019-08-08,Marion,2019,8,August
21675531,175000,2019-10-19,Marion,2019,10,October
21675531,175000,2019-10-19,Marion,2019,10,October
21675531,175000,2019-10-19,Marion,2019,10,October
21675531,175000,2019-10-19,Marion,2019,10,October
21666715,179900,2019-09-08,Marion,2019,9,September
21666546,179900,2019-09-06,Marion,2019,9,September
21650566,184900,2019-06-25,Marion,2019,6,June
21651694,184900,2019-07-10,Marion,2019,7,July
21671370,184900,2019-09-26,Marion,2019,9,September
21671370,184900,2019-09-26,Marion,2019,9,September
21671370,184900,2019-09-26,Marion,2019,9,September
21671370,184900,2019-09-26,Marion,2019,9,September
21668406,184900,2019-09-16,Marion,2019,9,September
21668406,184900,2019-09-16,Marion,2019,9,September
21668406,184900,2019-09-16,Marion,2019,9,September
21668406,184900,2019-09-16,Marion,2019,9,September
21659619,184900,2019-08-02,Marion,2019,8,August
21676542,185000,2019-11-25,Marion,2019,11,November
21676542,185000,2019-11-25,Marion,2019,11,November
21676542,185000,2019-11-25,Marion,2019,11,November
21676542,185000,2019-11-25,Marion,2019,11,November
21676388,189900,2019-10-25,Marion,2019,10,October
21676388,189900,2019-10-25,Marion,2019,10,October
21676388,189900,2019-10-25,Marion,2019,10,October
21676388,189900,2019-10-25,Marion,2019,10,October
21673107,185000,2019-10-04,Marion,2019,10,October
21673107,185000,2019-10-04,Marion,2019,10,October
21673107,185000,2019-10-04,Marion,2019,10,October
21673107,185000,2019-10-04,Marion,2019,10,October
21671484,184900,2019-09-26,Marion,2019,9,September
21671484,184900,2019-09-26,Marion,2019,9,September
21671484,184900,2019-09-26,Marion,2019,9,September
21671484,184900,2019-09-26,Marion,2019,9,September
21665828,179990,2019-09-04,Marion,2019,9,September
21662561,189000,2019-08-16,Marion,2019,8,August
21653534,184900,2019-08-12,Marion,2019,8,August
21659960,185500,2019-08-05,Marion,2019,8,August
21673222,194900,2019-10-08,Marion,2019,10,October
21673222,194900,2019-10-08,Marion,2019,10,October
21673222,194900,2019-10-08,Marion,2019,10,October
21673222,194900,2019-10-08,Marion,2019,10,October
21666957,185000,2019-09-26,Marion,2019,9,September
21656145,189000,2019-07-24,Marion,2019,7,July
21664153,189900,2019-08-26,Marion,2019,8,August
21673854,190000,2019-10-09,Marion,2019,10,October
21673854,190000,2019-10-09,Marion,2019,10,October
21673854,190000,2019-10-09,Marion,2019,10,October
21673854,190000,2019-10-09,Marion,2019,10,October
21660552,185000,2019-08-08,Marion,2019,8,August
21660200,189900,2019-08-06,Marion,2019,8,August
21659879,193000,2019-08-06,Marion,2019,8,August
21665729,200000,2019-09-03,Marion,2019,9,September
21654198,189900,2019-08-02,Marion,2019,8,August
21659528,195000,2019-08-23,Marion,2019,8,August
21676442,194900,2019-10-25,Marion,2019,10,October
21676442,194900,2019-10-25,Marion,2019,10,October
21676442,194900,2019-10-25,Marion,2019,10,October
21676442,194900,2019-10-25,Marion,2019,10,October
21670333,199900,2019-09-20,Marion,2019,9,September
21670333,199900,2019-09-20,Marion,2019,9,September
21670333,199900,2019-09-20,Marion,2019,9,September
21670333,199900,2019-09-20,Marion,2019,9,September
21645079,192000,2019-06-05,Marion,2019,6,June
21645079,192000,2019-06-05,Marion,2019,6,June
21645079,192000,2019-06-05,Marion,2019,6,June
21645079,192000,2019-06-05,Marion,2019,6,June
21671234,200000,2019-09-25,Marion,2019,9,September
21665122,200000,2019-08-28,Marion,2019,8,August
21665122,200000,2019-08-28,Marion,2019,8,August
21665122,200000,2019-08-28,Marion,2019,8,August
21665122,200000,2019-08-28,Marion,2019,8,August
21663969,199000,2019-08-23,Marion,2019,8,August
21652135,197000,2019-07-12,Marion,2019,7,July
21673490,199900,2019-10-11,Marion,2019,10,October
21673490,199900,2019-10-11,Marion,2019,10,October
21673490,199900,2019-10-11,Marion,2019,10,October
21673490,199900,2019-10-11,Marion,2019,10,October
21660650,205001,2019-08-12,Marion,2019,8,August
21652670,206000,2019-07-20,Marion,2019,7,July
21666420,199000,2019-09-05,Marion,2019,9,September
21672820,198900,2019-10-08,Marion,2019,10,October
21672820,198900,2019-10-08,Marion,2019,10,October
21672820,198900,2019-10-08,Marion,2019,10,October
21672820,198900,2019-10-08,Marion,2019,10,October
21656601,194900,2019-07-26,Marion,2019,7,July
21675673,200000,2019-10-17,Marion,2019,10,October
21675673,200000,2019-10-17,Marion,2019,10,October
21675673,200000,2019-10-17,Marion,2019,10,October
21675673,200000,2019-10-17,Marion,2019,10,October
21665634,199500,2019-09-03,Marion,2019,9,September
21647969,200000,2019-06-18,Marion,2019,6,June
21673520,199900,2019-10-10,Marion,2019,10,October
21673520,199900,2019-10-10,Marion,2019,10,October
21673520,199900,2019-10-10,Marion,2019,10,October
21673520,199900,2019-10-10,Marion,2019,10,October
21644178,214900,2019-06-14,Marion,2019,6,June
21661534,220000,2019-08-12,Marion,2019,8,August
21644699,210000,2019-06-06,Marion,2019,6,June
21667006,215000,2019-09-06,Marion,2019,9,September
21667006,215000,2019-09-06,Marion,2019,9,September
21667006,215000,2019-09-06,Marion,2019,9,September
21667006,215000,2019-09-06,Marion,2019,9,September
21659383,212900,2019-08-02,Marion,2019,8,August
21668076,209900,2019-09-14,Marion,2019,9,September
21673997,205000,2019-10-08,Marion,2019,10,October
21673997,205000,2019-10-08,Marion,2019,10,October
21673997,205000,2019-10-08,Marion,2019,10,October
21673997,205000,2019-10-08,Marion,2019,10,October
21660842,210000,2019-08-07,Marion,2019,8,August
21647783,219900,2019-06-28,Marion,2019,6,June
21682048,210514,2019-11-19,Marion,2019,11,November
21682048,210514,2019-11-19,Marion,2019,11,November
21682048,210514,2019-11-19,Marion,2019,11,November
21682048,210514,2019-11-19,Marion,2019,11,November
21670379,211920,2019-09-20,Marion,2019,9,September
21664037,214900,2019-08-24,Marion,2019,8,August
21664037,214900,2019-08-24,Marion,2019,8,August
21664037,214900,2019-08-24,Marion,2019,8,August
21664037,214900,2019-08-24,Marion,2019,8,August
21663000,219900,2019-08-29,Marion,2019,8,August
21676460,214900,2019-10-24,Marion,2019,10,October
21676460,214900,2019-10-24,Marion,2019,10,October
21676460,214900,2019-10-24,Marion,2019,10,October
21676460,214900,2019-10-24,Marion,2019,10,October
21670816,215000,2019-09-26,Marion,2019,9,September
21670816,215000,2019-09-26,Marion,2019,9,September
21670816,215000,2019-09-26,Marion,2019,9,September
21670816,215000,2019-09-26,Marion,2019,9,September
21660950,214900,2019-08-10,Marion,2019,8,August
21668728,215000,2019-09-19,Marion,2019,9,September
21654820,225900,2019-07-16,Marion,2019,7,July
21671831,219900,2019-09-27,Marion,2019,9,September
21666861,222000,2019-09-07,Marion,2019,9,September
21666861,222000,2019-09-07,Marion,2019,9,September
21666861,222000,2019-09-07,Marion,2019,9,September
21666861,222000,2019-09-07,Marion,2019,9,September
21651993,224990,2019-07-02,Marion,2019,7,July
21666850,229900,2019-09-09,Marion,2019,9,September
21666850,229900,2019-09-09,Marion,2019,9,September
21666850,229900,2019-09-09,Marion,2019,9,September
21666850,229900,2019-09-09,Marion,2019,9,September
21645681,229900,2019-06-07,Marion,2019,6,June
21668009,224900,2019-09-14,Marion,2019,9,September
21668009,224900,2019-09-14,Marion,2019,9,September
21668009,224900,2019-09-14,Marion,2019,9,September
21668009,224900,2019-09-14,Marion,2019,9,September
21663771,238500,2019-08-22,Marion,2019,8,August
21658376,234900,2019-07-28,Marion,2019,7,July
21662484,229900,2019-08-14,Marion,2019,8,August
21660372,229900,2019-08-07,Marion,2019,8,August
21661791,240000,2019-08-14,Marion,2019,8,August
21660979,234900,2019-08-10,Marion,2019,8,August
21672110,233000,2019-10-04,Marion,2019,10,October
21650356,239900,2019-06-24,Marion,2019,6,June
21656253,239900,2019-08-03,Marion,2019,8,August
21666267,239900,2019-09-05,Marion,2019,9,September
21661631,239900,2019-08-20,Marion,2019,8,August
21652087,239900,2019-07-02,Marion,2019,7,July
21656280,240000,2019-07-23,Marion,2019,7,July
21656280,240000,2019-07-23,Marion,2019,7,July
21656280,240000,2019-07-23,Marion,2019,7,July
21656280,240000,2019-07-23,Marion,2019,7,July
21654636,245000,2019-07-17,Marion,2019,7,July
21655426,249900,2019-07-20,Marion,2019,7,July
21664146,245000,2019-08-28,Marion,2019,8,August
21645022,248900,2019-06-06,Marion,2019,6,June
21645022,248900,2019-06-06,Marion,2019,6,June
21645022,248900,2019-06-06,Marion,2019,6,June
21645022,248900,2019-06-06,Marion,2019,6,June
21653670,249900,2019-07-12,Marion,2019,7,July
21650169,265000,2019-06-24,Marion,2019,6,June
21670845,259000,2019-09-27,Marion,2019,9,September
21670845,259000,2019-09-27,Marion,2019,9,September
21670845,259000,2019-09-27,Marion,2019,9,September
21670845,259000,2019-09-27,Marion,2019,9,September
21664926,259000,2019-09-07,Marion,2019,9,September
21664926,259000,2019-09-07,Marion,2019,9,September
21664926,259000,2019-09-07,Marion,2019,9,September
21664926,259000,2019-09-07,Marion,2019,9,September
21663194,278800,2019-08-26,Marion,2019,8,August
21661034,252000,2019-08-09,Marion,2019,8,August
21660962,260000,2019-08-09,Marion,2019,8,August
21659320,254000,2019-08-13,Marion,2019,8,August
21660886,259900,2019-08-08,Marion,2019,8,August
21660886,259900,2019-08-08,Marion,2019,8,August
21660886,259900,2019-08-08,Marion,2019,8,August
21660886,259900,2019-08-08,Marion,2019,8,August
21663882,200000,2019-09-10,Marion,2019,9,September
21670321,245000,2019-09-20,Marion,2019,9,September
21661285,264000,2019-08-14,Marion,2019,8,August
21656509,257775,2019-07-31,Marion,2019,7,July
21656509,257775,2019-07-31,Marion,2019,7,July
21656509,257775,2019-07-31,Marion,2019,7,July
21656509,257775,2019-07-31,Marion,2019,7,July
21665226,249900,2019-08-30,Marion,2019,8,August
21651779,258165,2019-07-01,Marion,2019,7,July
21651779,258165,2019-07-01,Marion,2019,7,July
21651779,258165,2019-07-01,Marion,2019,7,July
21651779,258165,2019-07-01,Marion,2019,7,July
21661164,259900,2019-08-13,Marion,2019,8,August
21660908,270000,2019-08-09,Marion,2019,8,August
21668948,269900,2019-09-19,Marion,2019,9,September
21668948,269900,2019-09-19,Marion,2019,9,September
21668948,269900,2019-09-19,Marion,2019,9,September
21668948,269900,2019-09-19,Marion,2019,9,September
21668289,270000,2019-09-18,Marion,2019,9,September
21668161,265000,2019-09-27,Marion,2019,9,September
21666611,270154,2019-09-06,Marion,2019,9,September
21664111,275000,2019-08-26,Marion,2019,8,August
21656122,285000,2019-07-23,Marion,2019,7,July
21659806,289900,2019-08-06,Marion,2019,8,August
21656561,294900,2019-07-31,Marion,2019,7,July
21646053,304900,2019-06-14,Marion,2019,6,June
21667845,315000,2019-09-19,Marion,2019,9,September
21667845,315000,2019-09-19,Marion,2019,9,September
21667845,315000,2019-09-19,Marion,2019,9,September
21667845,315000,2019-09-19,Marion,2019,9,September
21651202,317900,2019-06-28,Marion,2019,6,June
21670223,300819,2019-09-20,Marion,2019,9,September
21668644,308889,2019-09-17,Marion,2019,9,September
21659902,320000,2019-08-08,Marion,2019,8,August
21653941,332500,2019-07-11,Marion,2019,7,July
21662144,375000,2019-08-16,Marion,2019,8,August
21674044,360000,2019-10-08,Marion,2019,10,October
21674044,360000,2019-10-08,Marion,2019,10,October
21674044,360000,2019-10-08,Marion,2019,10,October
21674044,360000,2019-10-08,Marion,2019,10,October
21647642,374900,2019-06-14,Marion,2019,6,June
21663893,375000,2019-08-23,Marion,2019,8,August
21662673,399900,2019-08-17,Marion,2019,8,August
21658803,384900,2019-08-01,Marion,2019,8,August
21654151,414900,2019-07-11,Marion,2019,7,July
21654151,414900,2019-07-11,Marion,2019,7,July
21654151,414900,2019-07-11,Marion,2019,7,July
21654151,414900,2019-07-11,Marion,2019,7,July
21658693,414900,2019-07-29,Marion,2019,7,July
21662664,499999,2019-08-18,Marion,2019,8,August
21660185,584900,2019-08-08,Marion,2019,8,August
21652138,35000,2019-07-02,Marion,2019,7,July
21652138,35000,2019-07-02,Marion,2019,7,July
21652138,35000,2019-07-02,Marion,2019,7,July
21652138,35000,2019-07-02,Marion,2019,7,July
21659273,45000,2019-08-19,Marion,2019,8,August
21673420,44000,2019-10-05,Marion,2019,10,October
21672926,92000,2019-10-03,Marion,2019,10,October
21672926,92000,2019-10-03,Marion,2019,10,October
21672926,92000,2019-10-03,Marion,2019,10,October
21672926,92000,2019-10-03,Marion,2019,10,October
21661801,60000,2019-08-13,Marion,2019,8,August
21661324,59900,2019-08-12,Marion,2019,8,August
21654691,64498,2019-07-15,Marion,2019,7,July
21654691,64498,2019-07-15,Marion,2019,7,July
21654691,64498,2019-07-15,Marion,2019,7,July
21654691,64498,2019-07-15,Marion,2019,7,July
21647358,67900,2019-06-13,Marion,2019,6,June
21665498,64500,2019-09-02,Marion,2019,9,September
21649460,87900,2019-06-19,Marion,2019,6,June
21664377,95000,2019-08-27,Marion,2019,8,August
21672011,87358,2019-09-29,Marion,2019,9,September
21667741,90000,2019-09-12,Marion,2019,9,September
21667741,90000,2019-09-12,Marion,2019,9,September
21667741,90000,2019-09-12,Marion,2019,9,September
21667741,90000,2019-09-12,Marion,2019,9,September
21663201,90000,2019-08-20,Marion,2019,8,August
21671948,94000,2019-09-28,Marion,2019,9,September
21671948,94000,2019-09-28,Marion,2019,9,September
21671948,94000,2019-09-28,Marion,2019,9,September
21671948,94000,2019-09-28,Marion,2019,9,September
21660445,100000,2019-08-07,Marion,2019,8,August
21659925,105900,2019-08-09,Marion,2019,8,August
21670489,109900,2019-09-23,Marion,2019,9,September
21661782,115000,2019-08-13,Marion,2019,8,August
21674009,112000,2019-10-10,Marion,2019,10,October
21674009,112000,2019-10-10,Marion,2019,10,October
21674009,112000,2019-10-10,Marion,2019,10,October
21674009,112000,2019-10-10,Marion,2019,10,October
21660937,110000,2019-08-09,Marion,2019,8,August
21659098,120000,2019-07-29,Marion,2019,7,July
21659811,114900,2019-08-06,Marion,2019,8,August
21674590,117000,2019-10-10,Marion,2019,10,October
21674590,117000,2019-10-10,Marion,2019,10,October
21674590,117000,2019-10-10,Marion,2019,10,October
21674590,117000,2019-10-10,Marion,2019,10,October
21663939,118000,2019-08-23,Marion,2019,8,August
21661984,117500,2019-08-15,Marion,2019,8,August
21676033,120000,2019-10-21,Marion,2019,10,October
21676033,120000,2019-10-21,Marion,2019,10,October
21676033,120000,2019-10-21,Marion,2019,10,October
21676033,120000,2019-10-21,Marion,2019,10,October
21651862,122000,2019-07-01,Marion,2019,7,July
21662326,119900,2019-08-15,Marion,2019,8,August
21662326,119900,2019-08-15,Marion,2019,8,August
21662326,119900,2019-08-15,Marion,2019,8,August
21662326,119900,2019-08-15,Marion,2019,8,August
21652974,124900,2019-07-08,Marion,2019,7,July
21669993,120000,2019-09-19,Marion,2019,9,September
21669993,120000,2019-09-19,Marion,2019,9,September
21669993,120000,2019-09-19,Marion,2019,9,September
21669993,120000,2019-09-19,Marion,2019,9,September
21670923,123000,2019-09-24,Marion,2019,9,September
21665296,129000,2019-08-30,Marion,2019,8,August
21659905,130000,2019-08-07,Marion,2019,8,August
21661830,120000,2019-08-14,Marion,2019,8,August
21661830,120000,2019-08-14,Marion,2019,8,August
21661830,120000,2019-08-14,Marion,2019,8,August
21661830,120000,2019-08-14,Marion,2019,8,August
21662169,125999,2019-08-15,Marion,2019,8,August
21659440,135000,2019-08-02,Marion,2019,8,August
21667546,129900,2019-09-11,Marion,2019,9,September
21661035,134900,2019-08-09,Marion,2019,8,August
21660264,130000,2019-08-06,Marion,2019,8,August
21668133,130000,2019-09-27,Marion,2019,9,September
21668133,130000,2019-09-27,Marion,2019,9,September
21668133,130000,2019-09-27,Marion,2019,9,September
21668133,130000,2019-09-27,Marion,2019,9,September
21658479,129900,2019-07-29,Marion,2019,7,July
21667168,136000,2019-09-10,Marion,2019,9,September
21662243,134900,2019-08-15,Marion,2019,8,August
21667957,139900,2019-09-18,Marion,2019,9,September
21655423,134900,2019-08-07,Marion,2019,8,August
21674302,139900,2019-10-09,Marion,2019,10,October
21674302,139900,2019-10-09,Marion,2019,10,October
21674302,139900,2019-10-09,Marion,2019,10,October
21674302,139900,2019-10-09,Marion,2019,10,October
21663919,139900,2019-08-23,Marion,2019,8,August
21670680,148900,2019-09-23,Marion,2019,9,September
21667093,139000,2019-09-10,Marion,2019,9,September
21661760,138500,2019-08-14,Marion,2019,8,August
21671190,148000,2019-09-27,Marion,2019,9,September
21667582,140000,2019-09-12,Marion,2019,9,September
21660190,142000,2019-08-05,Marion,2019,8,August
21654852,169999,2019-07-17,Marion,2019,7,July
21654852,169999,2019-07-17,Marion,2019,7,July
21654852,169999,2019-07-17,Marion,2019,7,July
21654852,169999,2019-07-17,Marion,2019,7,July
21675865,149900,2019-10-18,Marion,2019,10,October
21675865,149900,2019-10-18,Marion,2019,10,October
21675865,149900,2019-10-18,Marion,2019,10,October
21675865,149900,2019-10-18,Marion,2019,10,October
21668473,149999,2019-09-17,Marion,2019,9,September
21673492,145000,2019-10-07,Marion,2019,10,October
21673492,145000,2019-10-07,Marion,2019,10,October
21673492,145000,2019-10-07,Marion,2019,10,October
21673492,145000,2019-10-07,Marion,2019,10,October
21659611,142900,2019-08-02,Marion,2019,8,August
21664334,144900,2019-09-06,Marion,2019,9,September
21664334,144900,2019-09-06,Marion,2019,9,September
21664334,144900,2019-09-06,Marion,2019,9,September
21664334,144900,2019-09-06,Marion,2019,9,September
21672610,144900,2019-10-01,Marion,2019,10,October
21672610,144900,2019-10-01,Marion,2019,10,October
21672610,144900,2019-10-01,Marion,2019,10,October
21672610,144900,2019-10-01,Marion,2019,10,October
21672025,144995,2019-10-10,Marion,2019,10,October
21672025,144995,2019-10-10,Marion,2019,10,October
21672025,144995,2019-10-10,Marion,2019,10,October
21672025,144995,2019-10-10,Marion,2019,10,October
21670511,145000,2019-09-22,Marion,2019,9,September
21668714,149900,2019-09-18,Marion,2019,9,September
21666452,145000,2019-09-06,Marion,2019,9,September
21662183,140000,2019-08-15,Marion,2019,8,August
21652656,145000,2019-07-06,Marion,2019,7,July
21672073,154900,2019-09-30,Marion,2019,9,September
21672073,154900,2019-09-30,Marion,2019,9,September
21672073,154900,2019-09-30,Marion,2019,9,September
21672073,154900,2019-09-30,Marion,2019,9,September
21668559,150900,2019-09-17,Marion,2019,9,September
21668559,150900,2019-09-17,Marion,2019,9,September
21668559,150900,2019-09-17,Marion,2019,9,September
21668559,150900,2019-09-17,Marion,2019,9,September
21656694,149900,2019-07-24,Marion,2019,7,July
21666844,149900,2019-09-11,Marion,2019,9,September
21665814,167500,2019-09-03,Marion,2019,9,September
21667065,149900,2019-09-09,Marion,2019,9,September
21659825,164500,2019-08-02,Marion,2019,8,August
21672894,149900,2019-10-02,Marion,2019,10,October
21672894,149900,2019-10-02,Marion,2019,10,October
21672894,149900,2019-10-02,Marion,2019,10,October
21672894,149900,2019-10-02,Marion,2019,10,October
21652531,159900,2019-07-04,Marion,2019,7,July
21659210,155000,2019-08-01,Marion,2019,8,August
21658074,149900,2019-07-26,Marion,2019,7,July
21664468,157500,2019-08-28,Marion,2019,8,August
21665612,165000,2019-08-30,Marion,2019,8,August
21671880,159900,2019-09-27,Marion,2019,9,September
21664010,164900,2019-08-23,Marion,2019,8,August
21664010,164900,2019-08-23,Marion,2019,8,August
21664010,164900,2019-08-23,Marion,2019,8,August
21664010,164900,2019-08-23,Marion,2019,8,August
21672303,158000,2019-09-30,Marion,2019,9,September
21667092,160000,2019-09-10,Marion,2019,9,September
21655377,165000,2019-07-22,Marion,2019,7,July
21666786,160000,2019-09-07,Marion,2019,9,September
21666786,160000,2019-09-07,Marion,2019,9,September
21666786,160000,2019-09-07,Marion,2019,9,September
21666786,160000,2019-09-07,Marion,2019,9,September
21665678,154900,2019-09-03,Marion,2019,9,September
21678454,162500,2019-11-02,Marion,2019,11,November
21678454,162500,2019-11-02,Marion,2019,11,November
21678454,162500,2019-11-02,Marion,2019,11,November
21678454,162500,2019-11-02,Marion,2019,11,November
21674445,160000,2019-10-11,Marion,2019,10,October
21674445,160000,2019-10-11,Marion,2019,10,October
21674445,160000,2019-10-11,Marion,2019,10,October
21674445,160000,2019-10-11,Marion,2019,10,October
21664067,160000,2019-08-26,Marion,2019,8,August
21663104,160000,2019-08-20,Marion,2019,8,August
21663104,160000,2019-08-20,Marion,2019,8,August
21663104,160000,2019-08-20,Marion,2019,8,August
21663104,160000,2019-08-20,Marion,2019,8,August
21662439,164900,2019-08-16,Marion,2019,8,August
21658498,165000,2019-07-30,Marion,2019,7,July
21668959,164900,2019-09-18,Marion,2019,9,September
21663757,165000,2019-08-23,Marion,2019,8,August
21664817,174900,2019-08-28,Marion,2019,8,August
21664817,174900,2019-08-28,Marion,2019,8,August
21664817,174900,2019-08-28,Marion,2019,8,August
21664817,174900,2019-08-28,Marion,2019,8,August
21676707,154900,2019-10-24,Marion,2019,10,October
21676707,154900,2019-10-24,Marion,2019,10,October
21676707,154900,2019-10-24,Marion,2019,10,October
21676707,154900,2019-10-24,Marion,2019,10,October
21673109,165000,2019-10-04,Marion,2019,10,October
21668945,165000,2019-09-18,Marion,2019,9,September
21668945,165000,2019-09-18,Marion,2019,9,September
21668945,165000,2019-09-18,Marion,2019,9,September
21668945,165000,2019-09-18,Marion,2019,9,September
21653281,140000,2019-07-09,Marion,2019,7,July
21653281,140000,2019-07-09,Marion,2019,7,July
21653281,140000,2019-07-09,Marion,2019,7,July
21653281,140000,2019-07-09,Marion,2019,7,July
21676501,165000,2019-10-23,Marion,2019,10,October
21676501,165000,2019-10-23,Marion,2019,10,October
21676501,165000,2019-10-23,Marion,2019,10,October
21676501,165000,2019-10-23,Marion,2019,10,October
21674606,177000,2019-10-11,Marion,2019,10,October
21674606,177000,2019-10-11,Marion,2019,10,October
21674606,177000,2019-10-11,Marion,2019,10,October
21674606,177000,2019-10-11,Marion,2019,10,October
21663579,169900,2019-08-22,Marion,2019,8,August
21673371,170000,2019-10-05,Marion,2019,10,October
21673371,170000,2019-10-05,Marion,2019,10,October
21673371,170000,2019-10-05,Marion,2019,10,October
21673371,170000,2019-10-05,Marion,2019,10,October
21662704,175000,2019-08-19,Marion,2019,8,August
21661513,168000,2019-08-12,Marion,2019,8,August
21659926,159900,2019-08-05,Marion,2019,8,August
21666222,179900,2019-09-19,Marion,2019,9,September
21680079,175000,2019-11-06,Marion,2019,11,November
21680079,175000,2019-11-06,Marion,2019,11,November
21680079,175000,2019-11-06,Marion,2019,11,November
21680079,175000,2019-11-06,Marion,2019,11,November
21673294,169900,2019-10-11,Marion,2019,10,October
21673294,169900,2019-10-11,Marion,2019,10,October
21673294,169900,2019-10-11,Marion,2019,10,October
21673294,169900,2019-10-11,Marion,2019,10,October
21660717,179900,2019-08-08,Marion,2019,8,August
21668012,179900,2019-09-13,Marion,2019,9,September
21668012,179900,2019-09-13,Marion,2019,9,September
21668012,179900,2019-09-13,Marion,2019,9,September
21668012,179900,2019-09-13,Marion,2019,9,September
21665362,175000,2019-09-13,Marion,2019,9,September
21660336,175000,2019-08-06,Marion,2019,8,August
21660336,175000,2019-08-06,Marion,2019,8,August
21660336,175000,2019-08-06,Marion,2019,8,August
21660336,175000,2019-08-06,Marion,2019,8,August
21653829,170000,2019-07-11,Marion,2019,7,July
21652787,177000,2019-07-07,Marion,2019,7,July
21659297,190000,2019-08-01,Marion,2019,8,August
21664055,170000,2019-08-24,Marion,2019,8,August
21664293,184900,2019-08-25,Marion,2019,8,August
21673506,175000,2019-10-08,Marion,2019,10,October
21673506,175000,2019-10-08,Marion,2019,10,October
21673506,175000,2019-10-08,Marion,2019,10,October
21673506,175000,2019-10-08,Marion,2019,10,October
21667188,189900,2019-09-25,Marion,2019,9,September
21667188,189900,2019-09-25,Marion,2019,9,September
21667188,189900,2019-09-25,Marion,2019,9,September
21667188,189900,2019-09-25,Marion,2019,9,September
21646631,179900,2019-06-12,Marion,2019,6,June
21653642,179900,2019-07-10,Marion,2019,7,July
21661887,179900,2019-08-16,Marion,2019,8,August
21668436,185000,2019-09-17,Marion,2019,9,September
21668436,185000,2019-09-17,Marion,2019,9,September
21668436,185000,2019-09-17,Marion,2019,9,September
21668436,185000,2019-09-17,Marion,2019,9,September
21646241,184900,2019-06-09,Marion,2019,6,June
