MLSNumber,ListPrice,ListingContractDate,County,YEAR,MONTH,MONTH_NAME
21750148,175000,2020-11-02,Marion,2020,11,November
21746395,175000,2020-10-17,Marion,2020,10,October
21756185,175900,2020-12-05,Marion,2020,12,December
21748556,185000,2020-10-23,Marion,2020,10,October
21744972,179900,2020-10-08,Marion,2020,10,October
21749217,179900,2020-10-29,Marion,2020,10,October
21750725,179900,2020-11-05,Marion,2020,11,November
21745263,185000,2020-10-10,Marion,2020,10,October
21754236,179900,2020-11-19,Marion,2020,11,November
21751272,180000,2020-11-07,Marion,2020,11,November
21755269,184900,2020-11-30,Marion,2020,11,November
21739833,180000,2020-09-18,Marion,2020,9,September
21744665,184900,2020-10-09,Marion,2020,10,October
21751537,188000,2020-11-09,Marion,2020,11,November
21754382,183500,2020-11-21,Marion,2020,11,November
21742774,190000,2020-09-29,Marion,2020,9,September
21751143,187500,2020-11-06,Marion,2020,11,November
21750445,180000,2020-11-04,Marion,2020,11,November
21745200,190000,2020-10-12,Marion,2020,10,October
21744683,192500,2020-10-07,Marion,2020,10,October
21743639,219990,2020-10-01,Marion,2020,10,October
21740599,207000,2020-10-16,Marion,2020,10,October
21755347,200000,2020-12-02,Marion,2020,12,December
21752135,199000,2020-11-12,Marion,2020,11,November
21748627,199900,2020-10-25,Marion,2020,10,October
21750557,215000,2020-11-04,Marion,2020,11,November
21749560,199900,2020-10-29,Marion,2020,10,October
21745944,215000,2020-10-15,Marion,2020,10,October
21752853,189500,2020-11-16,Marion,2020,11,November
21754635,215000,2020-11-23,Marion,2020,11,November
21740036,199900,2020-09-19,Marion,2020,9,September
21749459,199000,2020-10-29,Marion,2020,10,October
21753089,195000,2020-11-19,Marion,2020,11,November
21751279,209900,2020-11-09,Marion,2020,11,November
21749345,205000,2020-10-29,Marion,2020,10,October
21749303,200000,2020-11-02,Marion,2020,11,November
21738256,205000,2020-09-10,Marion,2020,9,September
21751678,215000,2020-11-11,Marion,2020,11,November
21750302,210000,2020-11-04,Marion,2020,11,November
21737636,217000,2020-09-21,Marion,2020,9,September
21738643,215000,2020-09-13,Marion,2020,9,September
21747009,209900,2020-10-21,Marion,2020,10,October
21750679,215000,2020-11-05,Marion,2020,11,November
21750327,210000,2020-11-03,Marion,2020,11,November
21751296,225000,2020-11-09,Marion,2020,11,November
21748578,219900,2020-10-29,Marion,2020,10,October
21753020,219000,2020-11-19,Marion,2020,11,November
21758013,223000,2020-12-21,Marion,2020,12,December
21745861,249000,2020-10-14,Marion,2020,10,October
21745633,225000,2020-10-23,Marion,2020,10,October
21745306,229999,2020-10-16,Marion,2020,10,October
21753131,220000,2020-11-19,Marion,2020,11,November
21749191,230000,2020-10-28,Marion,2020,10,October
21746275,240000,2020-10-16,Marion,2020,10,October
21745344,237900,2020-10-12,Marion,2020,10,October
21743900,209900,2020-10-01,Marion,2020,10,October
21750078,229900,2020-11-04,Marion,2020,11,November
21752058,233000,2020-11-12,Marion,2020,11,November
21750093,251000,2020-11-02,Marion,2020,11,November
21750044,229900,2020-11-04,Marion,2020,11,November
21738771,239900,2020-09-14,Marion,2020,9,September
21742423,235000,2020-09-26,Marion,2020,9,September
21751930,250000,2020-11-12,Marion,2020,11,November
21750819,240000,2020-11-10,Marion,2020,11,November
21750647,240000,2020-11-04,Marion,2020,11,November
21757392,244263,2020-12-21,Marion,2020,12,December
21754942,219900,2020-11-25,Marion,2020,11,November
21754368,249000,2020-11-19,Marion,2020,11,November
21751336,242000,2020-11-11,Marion,2020,11,November
21744632,259900,2020-10-09,Marion,2020,10,October
21749021,250000,2020-10-28,Marion,2020,10,October
21744191,260000,2020-10-12,Marion,2020,10,October
21750100,249000,2020-11-03,Marion,2020,11,November
21743735,256307,2020-10-02,Marion,2020,10,October
21749501,244500,2020-10-29,Marion,2020,10,October
21746787,250000,2020-10-23,Marion,2020,10,October
21736890,275000,2020-09-04,Marion,2020,9,September
21749669,272500,2020-10-29,Marion,2020,10,October
21755030,268509,2020-11-25,Marion,2020,11,November
21754354,259900,2020-11-20,Marion,2020,11,November
21751151,289900,2020-11-07,Marion,2020,11,November
21748297,280000,2020-10-27,Marion,2020,10,October
21746614,274900,2020-10-22,Marion,2020,10,October
21746476,269900,2020-10-23,Marion,2020,10,October
21749455,272336,2020-10-28,Marion,2020,10,October
21754601,280000,2020-11-22,Marion,2020,11,November
21752882,285000,2020-11-19,Marion,2020,11,November
21749488,300000,2020-10-30,Marion,2020,10,October
21744706,285000,2020-10-09,Marion,2020,10,October
21740784,310000,2020-09-25,Marion,2020,9,September
21752074,289900,2020-11-13,Marion,2020,11,November
21750345,285000,2020-11-05,Marion,2020,11,November
21749805,290468,2020-10-30,Marion,2020,10,October
21736838,324900,2020-09-09,Marion,2020,9,September
21740401,299900,2020-09-22,Marion,2020,9,September
21754283,300000,2020-11-21,Marion,2020,11,November
21750336,300000,2020-11-03,Marion,2020,11,November
21742977,295000,2020-10-09,Marion,2020,10,October
21751799,295000,2020-11-12,Marion,2020,11,November
21743399,338990,2020-10-08,Marion,2020,10,October
21746650,330000,2020-10-20,Marion,2020,10,October
21734864,369900,2020-08-29,Marion,2020,8,August
21742373,399999,2020-09-30,Marion,2020,9,September
21735076,379900,2020-08-25,Marion,2020,8,August
21748872,385000,2020-10-29,Marion,2020,10,October
21744978,470000,2020-10-08,Marion,2020,10,October
21730639,497900,2020-08-07,Marion,2020,8,August
21756689,99990,2020-12-10,Marion,2020,12,December
21752130,115000,2020-11-17,Marion,2020,11,November
21755825,160000,2020-12-03,Marion,2020,12,December
21748777,119900,2020-10-26,Marion,2020,10,October
21749272,135000,2020-10-28,Marion,2020,10,October
21749527,130000,2020-10-28,Marion,2020,10,October
21739567,134900,2020-09-17,Marion,2020,9,September
21752718,145000,2020-11-17,Marion,2020,11,November
21745736,148000,2020-10-16,Marion,2020,10,October
21740565,145000,2020-09-24,Marion,2020,9,September
21750764,149900,2020-11-05,Marion,2020,11,November
21750890,155000,2020-11-05,Marion,2020,11,November
21746060,149000,2020-10-15,Marion,2020,10,October
21746469,150000,2020-10-19,Marion,2020,10,October
21749097,155000,2020-10-27,Marion,2020,10,October
21743608,159900,2020-10-14,Marion,2020,10,October
21737131,165000,2020-09-04,Marion,2020,9,September
21744410,167450,2020-10-07,Marion,2020,10,October
21750293,160000,2020-11-02,Marion,2020,11,November
21742066,169900,2020-09-24,Marion,2020,9,September
21746199,170000,2020-10-30,Marion,2020,10,October
21752496,175000,2020-11-17,Marion,2020,11,November
21745900,165000,2020-10-27,Marion,2020,10,October
21742535,178900,2020-10-02,Marion,2020,10,October
21744784,180000,2020-10-08,Marion,2020,10,October
21749970,192000,2020-11-01,Marion,2020,11,November
21749869,179000,2020-10-30,Marion,2020,10,October
21738576,199900,2020-09-12,Marion,2020,9,September
21735119,193000,2020-08-25,Marion,2020,8,August
21749760,189900,2020-10-30,Marion,2020,10,October
21753080,195000,2020-11-18,Marion,2020,11,November
21752169,210000,2020-11-13,Marion,2020,11,November
21748602,215000,2020-10-24,Marion,2020,10,October
21744312,220000,2020-10-09,Marion,2020,10,October
21752346,219900,2020-11-13,Marion,2020,11,November
21746603,219000,2020-10-20,Marion,2020,10,October
21748514,220000,2020-10-23,Marion,2020,10,October
21742507,219900,2020-09-27,Marion,2020,9,September
21754731,230000,2020-11-23,Marion,2020,11,November
21718929,229990,2020-06-13,Marion,2020,6,June
21725728,234900,2020-07-19,Marion,2020,7,July
21740712,279900,2020-09-24,Marion,2020,9,September
21755334,35000,2020-11-30,Marion,2020,11,November
21750388,35000,2020-11-02,Marion,2020,11,November
21743113,39500,2020-09-30,Marion,2020,9,September
21746453,25000,2020-10-17,Marion,2020,10,October
21730678,40000,2020-08-20,Marion,2020,8,August
21754556,42000,2020-11-21,Marion,2020,11,November
21752524,19950,2020-11-19,Marion,2020,11,November
21736048,65000,2020-09-01,Marion,2020,9,September
21751501,49900,2020-11-10,Marion,2020,11,November
21746893,50000,2020-10-23,Marion,2020,10,October
21752939,57750,2020-11-18,Marion,2020,11,November
21756597,57750,2020-12-09,Marion,2020,12,December
21735633,58900,2020-08-28,Marion,2020,8,August
21734956,69000,2020-08-25,Marion,2020,8,August
21755454,72000,2020-12-01,Marion,2020,12,December
21748733,64900,2020-10-26,Marion,2020,10,October
21729926,65000,2020-09-14,Marion,2020,9,September
21755378,75000,2020-12-04,Marion,2020,12,December
21748299,75000,2020-10-29,Marion,2020,10,October
21749727,79995,2020-11-16,Marion,2020,11,November
21749554,79995,2020-11-16,Marion,2020,11,November
21739767,75000,2020-09-17,Marion,2020,9,September
21739762,75000,2020-09-17,Marion,2020,9,September
21752021,89000,2020-11-12,Marion,2020,11,November
21739227,77000,2020-09-15,Marion,2020,9,September
21750200,73900,2020-11-03,Marion,2020,11,November
21732151,75000,2020-08-20,Marion,2020,8,August
21742339,80000,2020-10-01,Marion,2020,10,October
21751416,84900,2020-11-09,Marion,2020,11,November
21753108,72900,2020-11-20,Marion,2020,11,November
21749196,84900,2020-10-31,Marion,2020,10,October
21723737,83000,2020-07-09,Marion,2020,7,July
21740649,88000,2020-09-25,Marion,2020,9,September
21746652,94000,2020-10-19,Marion,2020,10,October
21750862,93900,2020-11-07,Marion,2020,11,November
21746183,109000,2020-10-28,Marion,2020,10,October
21745102,90000,2020-10-09,Marion,2020,10,October
21752717,100000,2020-11-17,Marion,2020,11,November
21743386,105000,2020-10-01,Marion,2020,10,October
21737592,125000,2020-09-07,Marion,2020,9,September
21746348,93000,2020-10-17,Marion,2020,10,October
21744567,99900,2020-10-07,Marion,2020,10,October
21755306,130000,2020-12-10,Marion,2020,12,December
21750287,114900,2020-11-03,Marion,2020,11,November
21746304,115000,2020-11-06,Marion,2020,11,November
21750713,115000,2020-11-06,Marion,2020,11,November
21752128,108000,2020-11-12,Marion,2020,11,November
21748435,109900,2020-10-23,Marion,2020,10,October
21740335,115000,2020-09-24,Marion,2020,9,September
21743680,110000,2020-10-01,Marion,2020,10,October
21750066,107000,2020-11-02,Marion,2020,11,November
21745171,115000,2020-10-09,Marion,2020,10,October
21745916,117500,2020-10-12,Marion,2020,10,October
21748442,115000,2020-10-30,Marion,2020,10,October
21745814,125000,2020-10-27,Marion,2020,10,October
21751983,120000,2020-11-16,Marion,2020,11,November
21742781,114900,2020-09-28,Marion,2020,9,September
21751013,120000,2020-11-07,Marion,2020,11,November
21748330,129900,2020-10-30,Marion,2020,10,October
21746998,137900,2020-10-21,Marion,2020,10,October
21744861,134500,2020-10-07,Marion,2020,10,October
21746952,131900,2020-10-20,Marion,2020,10,October
21755619,134900,2020-12-03,Marion,2020,12,December
21748365,0,2020-10-23,Marion,2020,10,October
21742985,136800,2020-10-04,Marion,2020,10,October
21736318,149000,2020-09-01,Marion,2020,9,September
21752224,139900,2020-12-03,Marion,2020,12,December
21746797,140000,2020-10-20,Marion,2020,10,October
21752558,135000,2020-11-13,Marion,2020,11,November
21752629,129900,2020-11-20,Marion,2020,11,November
21740718,140000,2020-09-23,Marion,2020,9,September
21736955,145900,2020-09-03,Marion,2020,9,September
21745553,149900,2020-10-12,Marion,2020,10,October
21748644,165000,2020-10-31,Marion,2020,10,October
21738666,145000,2020-09-13,Marion,2020,9,September
21742434,145900,2020-10-02,Marion,2020,10,October
21754632,148750,2020-11-25,Marion,2020,11,November
21751990,135000,2020-11-12,Marion,2020,11,November
21749504,144900,2020-11-03,Marion,2020,11,November
21754701,155000,2020-11-23,Marion,2020,11,November
21744721,160000,2020-10-09,Marion,2020,10,October
21754549,155000,2020-11-21,Marion,2020,11,November
21746790,170000,2020-10-30,Marion,2020,10,October
21751084,145000,2020-11-06,Marion,2020,11,November
21745212,160000,2020-10-10,Marion,2020,10,October
21745983,159900,2020-10-14,Marion,2020,10,October
21750567,163900,2020-11-22,Marion,2020,11,November
21746559,159900,2020-10-19,Marion,2020,10,October
21749907,168000,2020-10-30,Marion,2020,10,October
21751535,164900,2020-11-13,Marion,2020,11,November
21750591,165000,2020-11-05,Marion,2020,11,November
21749653,179900,2020-10-30,Marion,2020,10,October
21745800,174000,2020-10-19,Marion,2020,10,October
21752379,157900,2020-11-14,Marion,2020,11,November
21750697,168000,2020-11-19,Marion,2020,11,November
21739039,174000,2020-09-14,Marion,2020,9,September
21754693,174900,2020-11-25,Marion,2020,11,November
21752384,179995,2020-11-14,Marion,2020,11,November
21750908,175000,2020-11-06,Marion,2020,11,November
21750560,175900,2020-11-04,Marion,2020,11,November
21750125,180000,2020-11-02,Marion,2020,11,November
21746185,165000,2020-10-16,Marion,2020,10,October
21745704,175000,2020-10-16,Marion,2020,10,October
21734172,174900,2020-09-16,Marion,2020,9,September
21749371,180000,2020-11-02,Marion,2020,11,November
21745163,175000,2020-10-10,Marion,2020,10,October
21754915,165000,2020-11-27,Marion,2020,11,November
21750922,179900,2020-11-06,Marion,2020,11,November
21744927,184997,2020-10-09,Marion,2020,10,October
21751509,185000,2020-11-11,Marion,2020,11,November
21745917,185200,2020-10-19,Marion,2020,10,October
21745342,190000,2020-10-12,Marion,2020,10,October
21742197,185000,2020-09-25,Marion,2020,9,September
21747069,189900,2020-11-05,Marion,2020,11,November
21750907,184900,2020-11-06,Marion,2020,11,November
21749101,170000,2020-10-30,Marion,2020,10,October
21744375,185700,2020-10-06,Marion,2020,10,October
21750511,194900,2020-11-03,Marion,2020,11,November
21756747,195000,2020-11-14,Marion,2020,11,November
21746449,199900,2020-10-21,Marion,2020,10,October
21752227,204900,2020-11-13,Marion,2020,11,November
21748838,209900,2020-10-26,Marion,2020,10,October
21749452,212500,2020-10-29,Marion,2020,10,October
21749701,209900,2020-10-30,Marion,2020,10,October
21745769,204900,2020-10-13,Marion,2020,10,October
21740264,249900,2020-09-21,Marion,2020,9,September
21736392,209000,2020-09-03,Marion,2020,9,September
21734069,213000,2020-09-11,Marion,2020,9,September
21736171,235000,2020-10-12,Marion,2020,10,October
21745043,229000,2020-10-09,Marion,2020,10,October
21745798,225000,2020-10-16,Marion,2020,10,October
21742309,232500,2020-09-28,Marion,2020,9,September
21739969,235000,2020-09-21,Marion,2020,9,September
21752442,240000,2020-11-20,Marion,2020,11,November
21751818,245000,2020-11-12,Marion,2020,11,November
21740685,246000,2020-10-03,Marion,2020,10,October
21750275,244900,2020-11-03,Marion,2020,11,November
21750531,240000,2020-11-04,Marion,2020,11,November
21744527,229900,2020-10-07,Marion,2020,10,October
21744005,262000,2020-10-05,Marion,2020,10,October
21743263,249000,2020-09-30,Marion,2020,9,September
21740918,275000,2020-09-25,Marion,2020,9,September
21757885,281935,2020-06-14,Marion,2020,6,June
21746710,285000,2020-10-22,Marion,2020,10,October
21749473,298000,2020-11-02,Marion,2020,11,November
21745541,350000,2020-10-13,Marion,2020,10,October
21756754,29900,2020-12-10,Marion,2020,12,December
21755027,55000,2020-11-25,Marion,2020,11,November
21751327,67500,2020-11-09,Marion,2020,11,November
21750722,59000,2020-11-10,Marion,2020,11,November
21732077,59000,2020-08-14,Marion,2020,8,August
21724145,79900,2020-07-09,Marion,2020,7,July
21752942,85000,2020-11-18,Marion,2020,11,November
21752485,75000,2020-11-16,Marion,2020,11,November
21745338,89900,2020-10-11,Marion,2020,10,October
21745335,89900,2020-10-11,Marion,2020,10,October
21743091,108500,2020-09-29,Marion,2020,9,September
21743184,109900,2020-10-12,Marion,2020,10,October
21740307,139900,2020-09-21,Marion,2020,9,September
21732379,115000,2020-08-17,Marion,2020,8,August
21745989,115000,2020-10-16,Marion,2020,10,October
21734704,134900,2020-08-25,Marion,2020,8,August
21734597,145000,2020-08-23,Marion,2020,8,August
21738926,154900,2020-09-18,Marion,2020,9,September
21736987,157900,2020-09-04,Marion,2020,9,September
21760026,155000,2020-12-31,Marion,2020,12,December
21743193,159000,2020-10-01,Marion,2020,10,October
21760024,156000,2020-12-31,Marion,2020,12,December
21750188,184900,2020-11-05,Marion,2020,11,November
21754146,190000,2020-11-19,Marion,2020,11,November
21738170,258000,2020-09-14,Marion,2020,9,September
21747080,285000,2020-10-22,Marion,2020,10,October
21734421,329900,2020-08-21,Marion,2020,8,August
21755292,389000,2020-11-30,Marion,2020,11,November
21750822,35000,2020-11-05,Marion,2020,11,November
21730689,40000,2020-08-20,Marion,2020,8,August
21755555,32500,2020-12-01,Marion,2020,12,December
21750057,34900,2020-11-01,Marion,2020,11,November
21739853,34900,2020-09-18,Marion,2020,9,September
21737038,60000,2020-09-03,Marion,2020,9,September
21751227,54500,2020-11-08,Marion,2020,11,November
21745778,40000,2020-10-13,Marion,2020,10,October
21754471,44900,2020-11-23,Marion,2020,11,November
21751948,45199,2020-11-12,Marion,2020,11,November
21749599,39999,2020-11-06,Marion,2020,11,November
21752825,40000,2020-11-19,Marion,2020,11,November
21754825,44900,2020-11-29,Marion,2020,11,November
21754474,42900,2020-11-23,Marion,2020,11,November
21752623,50000,2020-11-16,Marion,2020,11,November
21747013,50000,2020-10-21,Marion,2020,10,October
21732951,59000,2020-08-19,Marion,2020,8,August
21748659,50000,2020-10-24,Marion,2020,10,October
21755812,55000,2020-12-03,Marion,2020,12,December
21751271,75000,2020-11-08,Marion,2020,11,November
21740010,64999,2020-09-19,Marion,2020,9,September
21736267,64000,2020-09-15,Marion,2020,9,September
21749838,54995,2020-11-24,Marion,2020,11,November
21747164,70000,2020-10-22,Marion,2020,10,October
21738491,75000,2020-09-11,Marion,2020,9,September
21756016,60000,2020-12-10,Marion,2020,12,December
21758724,65000,2020-12-30,Marion,2020,12,December
21757220,65000,2020-12-14,Marion,2020,12,December
21756379,75000,2020-12-08,Marion,2020,12,December
21748868,70000,2020-10-26,Marion,2020,10,October
21739416,69900,2020-09-16,Marion,2020,9,September
21744170,75000,2020-10-12,Marion,2020,10,October
21750377,79995,2020-11-16,Marion,2020,11,November
21749821,99995,2020-11-16,Marion,2020,11,November
21746534,75000,2020-10-19,Marion,2020,10,October
21757789,80000,2020-12-20,Marion,2020,12,December
21740616,85000,2020-09-21,Marion,2020,9,September
21756264,81900,2020-12-07,Marion,2020,12,December
21750959,65000,2020-11-05,Marion,2020,11,November
21743601,79900,2020-10-01,Marion,2020,10,October
21751791,97900,2020-11-12,Marion,2020,11,November
21751407,85000,2020-11-10,Marion,2020,11,November
21744107,89900,2020-10-05,Marion,2020,10,October
21756383,94900,2020-12-10,Marion,2020,12,December
21744829,89900,2020-10-09,Marion,2020,10,October
21746399,85000,2020-10-16,Marion,2020,10,October
21735840,89000,2020-08-28,Marion,2020,8,August
21754651,97900,2020-11-23,Marion,2020,11,November
21751058,97000,2020-11-06,Marion,2020,11,November
21742262,91999,2020-10-09,Marion,2020,10,October
21750643,99995,2020-11-24,Marion,2020,11,November
21745023,100000,2020-10-09,Marion,2020,10,October
21749752,99900,2020-10-30,Marion,2020,10,October
21750244,90000,2020-11-12,Marion,2020,11,November
21723638,118000,2020-07-13,Marion,2020,7,July
21749549,109900,2020-10-28,Marion,2020,10,October
21745921,107900,2020-10-14,Marion,2020,10,October
21730399,115000,2020-08-07,Marion,2020,8,August
21751569,119999,2020-11-10,Marion,2020,11,November
21731814,115000,2020-08-17,Marion,2020,8,August
21746415,125000,2020-10-17,Marion,2020,10,October
21732182,138900,2020-08-24,Marion,2020,8,August
21735331,130000,2020-10-07,Marion,2020,10,October
21745140,154900,2020-10-09,Marion,2020,10,October
21746882,139900,2020-10-22,Marion,2020,10,October
21744943,149900,2020-10-09,Marion,2020,10,October
21744785,149900,2020-10-08,Marion,2020,10,October
21744656,160000,2020-10-09,Marion,2020,10,October
21756023,154900,2020-12-04,Marion,2020,12,December
21752499,145000,2020-11-16,Marion,2020,11,November
21745264,154999,2020-10-10,Marion,2020,10,October
21749197,145000,2020-10-30,Marion,2020,10,October
21746525,167000,2020-10-19,Marion,2020,10,October
21739763,179900,2020-09-19,Marion,2020,9,September
21745193,186000,2020-10-09,Marion,2020,10,October
21744447,167000,2020-10-08,Marion,2020,10,October
21749417,170000,2020-10-29,Marion,2020,10,October
21748966,200000,2020-11-02,Marion,2020,11,November
21746402,170000,2020-10-16,Marion,2020,10,October
21749550,175000,2020-10-29,Marion,2020,10,October
21744984,174900,2020-10-09,Marion,2020,10,October
21745974,184322,2020-10-15,Marion,2020,10,October
21742935,182900,2020-10-02,Marion,2020,10,October
21751269,182000,2020-11-18,Marion,2020,11,November
21749675,204900,2020-10-31,Marion,2020,10,October
21738363,205000,2020-10-01,Marion,2020,10,October
21751926,210000,2020-11-12,Marion,2020,11,November
21746554,214900,2020-10-27,Marion,2020,10,October
21730953,225000,2020-08-10,Marion,2020,8,August
21749985,220000,2020-11-01,Marion,2020,11,November
21728286,234900,2020-07-27,Marion,2020,7,July
21752133,225000,2020-11-12,Marion,2020,11,November
21723438,241900,2020-07-09,Marion,2020,7,July
21748787,242500,2020-10-26,Marion,2020,10,October
21746327,249900,2020-10-16,Marion,2020,10,October
21743141,249900,2020-10-02,Marion,2020,10,October
21752427,254900,2020-11-16,Marion,2020,11,November
21751813,259900,2020-11-11,Marion,2020,11,November
21721917,280500,2020-06-29,Marion,2020,6,June
21721912,292948,2020-06-29,Marion,2020,6,June
21716545,289000,2020-06-07,Marion,2020,6,June
21721905,301728,2020-06-29,Marion,2020,6,June
21723712,329995,2020-07-10,Marion,2020,7,July
21749790,329900,2020-10-30,Marion,2020,10,October
21756953,320000,2020-12-11,Marion,2020,12,December
21756429,326500,2020-12-08,Marion,2020,12,December
21722897,339000,2020-07-06,Marion,2020,7,July
21720535,329900,2020-06-22,Marion,2020,6,June
21749106,359900,2020-11-06,Marion,2020,11,November
21734617,369900,2020-08-27,Marion,2020,8,August
21749257,375000,2020-11-09,Marion,2020,11,November
21749325,374900,2020-10-28,Marion,2020,10,October
21750383,394900,2020-11-03,Marion,2020,11,November
21744647,385000,2020-10-07,Marion,2020,10,October
21729665,385900,2020-08-13,Marion,2020,8,August
21729188,388900,2020-08-01,Marion,2020,8,August
21757793,386000,2020-11-06,Marion,2020,11,November
21716352,389000,2020-06-16,Marion,2020,6,June
21742704,399999,2020-09-30,Marion,2020,9,September
21755545,400000,2020-12-03,Marion,2020,12,December
21744438,420000,2020-10-07,Marion,2020,10,October
21735425,439900,2020-08-28,Marion,2020,8,August
21740700,449900,2020-09-27,Marion,2020,9,September
21750540,444900,2020-11-04,Marion,2020,11,November
21743593,460000,2020-10-08,Marion,2020,10,October
21736377,475000,2020-09-02,Marion,2020,9,September
21731646,474900,2020-08-13,Marion,2020,8,August
21731477,469999,2020-08-13,Marion,2020,8,August
21723782,489990,2020-07-08,Marion,2020,7,July
21730893,540000,2020-08-12,Marion,2020,8,August
21749845,549900,2020-10-30,Marion,2020,10,October
21754850,560000,2020-12-03,Marion,2020,12,December
21751113,669000,2020-11-06,Marion,2020,11,November
21739212,729900,2020-09-16,Marion,2020,9,September
21746424,24500,2020-10-19,Marion,2020,10,October
21749046,27500,2020-10-27,Marion,2020,10,October
21751942,44900,2020-11-12,Marion,2020,11,November
21755985,34900,2020-12-04,Marion,2020,12,December
21752147,57000,2020-11-12,Marion,2020,11,November
21751408,60000,2020-11-12,Marion,2020,11,November
21751720,54900,2020-11-10,Marion,2020,11,November
21734532,69900,2020-08-22,Marion,2020,8,August
21751516,75000,2020-11-10,Marion,2020,11,November
21719552,67500,2020-06-17,Marion,2020,6,June
21749814,99995,2020-11-16,Marion,2020,11,November
21749811,99995,2020-11-16,Marion,2020,11,November
21756827,74900,2020-12-10,Marion,2020,12,December
21750219,81000,2020-11-06,Marion,2020,11,November
21751405,89900,2020-11-13,Marion,2020,11,November
21751523,95000,2020-11-10,Marion,2020,11,November
21752267,93000,2020-11-14,Marion,2020,11,November
21750401,84000,2020-11-03,Marion,2020,11,November
21732662,94000,2020-08-20,Marion,2020,8,August
21750961,89900,2020-10-06,Marion,2020,10,October
21751549,99000,2020-11-10,Marion,2020,11,November
21752157,90000,2020-11-14,Marion,2020,11,November
21748611,95000,2020-10-24,Marion,2020,10,October
21749528,100000,2020-10-29,Marion,2020,10,October
21746921,100000,2020-10-22,Marion,2020,10,October
21748783,100000,2020-10-26,Marion,2020,10,October
21742452,105000,2020-09-26,Marion,2020,9,September
21746956,117900,2020-10-22,Marion,2020,10,October
21755787,109900,2020-12-08,Marion,2020,12,December
21744880,105000,2020-10-08,Marion,2020,10,October
21740735,105000,2020-09-23,Marion,2020,9,September
21754414,110000,2020-11-20,Marion,2020,11,November
21751200,115000,2020-11-07,Marion,2020,11,November
21736544,112900,2020-09-04,Marion,2020,9,September
21749261,115000,2020-10-28,Marion,2020,10,October
21748848,124500,2020-10-29,Marion,2020,10,October
21748656,129900,2020-10-24,Marion,2020,10,October
21750602,124900,2020-11-04,Marion,2020,11,November
21755551,120000,2020-12-03,Marion,2020,12,December
21750603,124500,2020-11-04,Marion,2020,11,November
21751772,124900,2020-11-12,Marion,2020,11,November
21746748,1,2020-10-20,Marion,2020,10,October
21730224,129900,2020-08-06,Marion,2020,8,August
21750877,140000,2020-11-05,Marion,2020,11,November
21747190,155000,2020-10-21,Marion,2020,10,October
21746633,143900,2020-10-19,Marion,2020,10,October
21755766,142700,2020-12-03,Marion,2020,12,December
21746577,200000,2020-10-16,Marion,2020,10,October
21745779,165000,2020-11-01,Marion,2020,11,November
21745262,169900,2020-10-10,Marion,2020,10,October
21736066,179999,2020-08-31,Marion,2020,8,August
21742762,209000,2020-09-28,Marion,2020,9,September
21719961,233900,2020-06-19,Marion,2020,6,June
21749133,219900,2020-11-18,Marion,2020,11,November
21742050,239900,2020-09-25,Marion,2020,9,September
21752821,265000,2020-11-17,Marion,2020,11,November
21749873,277999,2020-07-17,Marion,2020,7,July
21746042,288500,2020-10-15,Marion,2020,10,October
21723133,299900,2020-07-10,Marion,2020,7,July
21722214,308760,2020-06-30,Marion,2020,6,June
21722206,316952,2020-06-30,Marion,2020,6,June
21736680,325000,2020-09-10,Marion,2020,9,September
21748917,325000,2020-10-25,Marion,2020,10,October
21734572,339900,2020-08-23,Marion,2020,8,August
21751195,339900,2020-11-07,Marion,2020,11,November
21731163,379900,2020-08-18,Marion,2020,8,August
21757785,385000,2020-12-17,Marion,2020,12,December
21729811,390000,2020-08-04,Marion,2020,8,August
21722212,395412,2020-06-30,Marion,2020,6,June
21722203,402339,2020-06-30,Marion,2020,6,June
21731767,410000,2020-08-14,Marion,2020,8,August
21722411,400000,2020-07-01,Marion,2020,7,July
21731133,420000,2020-08-14,Marion,2020,8,August
21730344,489900,2020-08-12,Marion,2020,8,August
21748807,539900,2020-11-05,Marion,2020,11,November
21738101,639000,2020-09-09,Marion,2020,9,September
21757801,675000,2020-12-18,Marion,2020,12,December
21757894,29000,2020-12-22,Marion,2020,12,December
21723046,55000,2020-07-06,Marion,2020,7,July
21752359,60000,2020-11-13,Marion,2020,11,November
21722671,80000,2020-07-06,Marion,2020,7,July
21758752,100000,2020-12-22,Marion,2020,12,December
21722574,114600,2020-07-06,Marion,2020,7,July
21749806,134900,2020-10-31,Marion,2020,10,October
21738251,194900,2020-09-10,Marion,2020,9,September
21749087,89900,2020-10-30,Marion,2020,10,October
21754427,109900,2020-11-20,Marion,2020,11,November
21751717,139500,2020-11-10,Marion,2020,11,November
21739659,137900,2020-09-17,Marion,2020,9,September
21748957,132000,2020-10-29,Marion,2020,10,October
21751163,147000,2020-11-08,Marion,2020,11,November
21746709,149500,2020-10-23,Marion,2020,10,October
21729500,154000,2020-08-02,Marion,2020,8,August
21752981,189000,2020-11-20,Marion,2020,11,November
21749014,225000,2020-10-28,Marion,2020,10,October
21751693,228000,2020-11-17,Marion,2020,11,November
21756027,389900,2020-12-29,Marion,2020,12,December
21746405,115000,2020-10-16,Marion,2020,10,October
21752691,130000,2020-11-16,Marion,2020,11,November
21748424,135000,2020-10-26,Marion,2020,10,October
21745947,159900,2020-10-15,Marion,2020,10,October
