"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21756976","Active","SFD","6326 Askin Dr","4906","$464,000","4","2","1","FranklnTP","GLEN RIDGE ESTATES","1","2LEVL","ATTACH","2","2,523","Yes","4,245","44","HMSR01"
"1","21756501","Active","SFD","6028 Royal Gate Ct","4906","$475,000","3","3","1","FranklnTP","ABBEY ROAD","2","2LEVL","ATTACH","2","2,962","No","2,962","33","DBTM01"
"1","21754983","Active","SFD","7107 MILANO Dr","4906","$665,000","5","4","1","FranklnTP","EMERALD RIDGE","2","2LEVL","ATTACH","3","4,167","Yes","6,727","54","CESC02"
"1","21752354","Active","SFD","7744 Cedarbrook Dr","4907","$1,195","3","1","0","PerryTwp","SOUTHRIDGE VILLAGE","0","1LEVL","ATTACH","1","1,050","No","1,050","72","BHHS03"
"1","21752358","Active","SFD","7605 Southfield Dr","4907","$1,395","3","2","0","PerryTwp","SOUTHRIDGE VILLAGE","1","1LEVL","ATTACH","2","1,400","No","1,400","72","BHHS03"
"1","21756677","Active","CND","7043 Gavin Dr","4907","$1,450","3","2","1","PerryTwp","THE TOWNES AT WELLINGSHIRE","1","2LEVL","ATTACH","2","2,036","No","2,036","46","MDSG01"
"1","21752644","Active","CND","4219 Foxglove Trce","4907","$84,900","2","1","1","PerryTwp","THE TIMBERS II HORIZONTAL PROPERTY REGIME","1","2LEVL","CARPORT","1","1,126","No","1,126","65","EXPL01"
"1","21757244","Active","SFD","1266 Lawrence Ave","4907","$157,000","2","1","0","Ips","ELDERS UNIVERSITY HEIGHTS","0","1LEVL","CARPORT,DETATCH","2","884","Yes","1,768","26","CBCR01"
"1","21758318","Active","SFD","3336 COREY Dr","4907","$169,900","3","2","0","PerryTwp","HOLLY HEIGHTS","0","TRILV","ATTACH","1","1,386","Yes","1,386","31","FTRE01"
"1","21758634","Active","SFD","7829 BURR OAK Ct","4907","$173,000","3","2","0","PerryTwp","SOUTH","1","1LEVL","ATTACH","2","1,305","No","1,305","10","CRLR01"
"1","21755718","Active","SFD","3214 Groveton Ct","4907","$191,500","3","2","0","PerryTwp","SHERMAN COMMONS","0","1LEVL","ATTACH","2","1,401","No","1,401","27","FTRE01"
"1","21758245","Active","SFD","3601 Lindbergh Dr","4907","$199,000","3","1","1","PerryTwp","PITCHERS LINDBERGH","2","1LEVL","ATTACH","2","1,232","Yes","2,464","32","RWHA01"
"1","21757697","Active","SFD","2118 RADCLIFFE Ct","4907","$205,990","4","2","0","PerryTwp","ROSEDALE HILLS","0","1LEVL","ATTACH","2","1,760","No","1,760","25","KWIN05"
"1","21757085","Active","SFD","164 W Thompson Rd","4907","$212,500","4","2","1","PerryTwp","HOSS SOUTH MERIDIAN HIGHLANDS","1","1HALF","ATTACH,MULTI","2","1,533","Yes","2,555","46","PFRE01"
"1","21758043","Active","SFD","2705 Duane Dr","4907","$219,900","3","2","0","PerryTwp","LOWELL MANOR","3","1LEVL","ATTACH","2","2,219","Yes","3,474","34","EVPG01"
"1","21758562","Active","SFD","7342 Chandler Dr","4907","$220,000","4","2","1","PerryTwp","FOOTHILL FARMS","0","1LEVL","ATTACH","1","1,933","No","1,933","5","CARP08"
"1","21757915","Active","SFD","420 Tulip Dr","4907","$220,000","3","2","0","PerryTwp","SWATHMOOR HILLS","1","1LEVL","ATTACH","2","1,386","No","1,386","21","CRLR01"
"1","21750203","Active","SFD","3716 Wicker Rd","4907","$229,500","5","3","1","PerryTwp","NO SUBDIVISION","0","MULTI","DETATCH","2","3,104","No","3,104","65","CESC02"
"1","21758040","Active","SFD","840 Fabyan Rd","4907","$230,000","4","2","1","PerryTwp","HILL VALLEY ESTATES","0","2LEVL","ATTACH","1","1,728","No","1,728","34","CRLR01"
"1","21750483","Active","SFD","732 E Epler Ave","4907","$251,990","3","2","0","PerryTwp","JOE SUDINGS ADDITION","0","1LEVL","ATTACH","2","2,000","No","2,000","84","OKBA01"
"1","21750470","Active","SFD","740 E Epler Ave","4907","$252,990","4","2","1","PerryTwp","JOE SUDINGS ADDITION","0","2LEVL","ATTACH","2","2,259","No","2,259","84","OKBA01"
"1","21757031","Active","SFD","5342 Rum Cherry Way","4907","$293,000","4","2","1","PerryTwp","HIGHGATE","0","2LEVL","ATTACH","2","2,012","No","2,012","44","HMSR01"
"1","21756951","Active","SFD","3820 S Sherman Dr","4907","$349,900","3","2","1","PerryTwp","SHERMAN DRIVE PARK","0","2LEVL","DETATCH","2","2,300","Yes","3,256","44","TITN01"
"1","21757918","Active","SFD","4215 Moss Ridge Ct","4907","$356,000","4","2","2","PerryTwp","MOSS CREEK","1","1LEVL","ATTACH","3","2,450","Yes","3,675","35","ROGD01"
"1","21756610","Active","SFD","7011 S Meridian St","4907","$599,900","3","1","0","PerryTwp","NO SUBDIVISION","0","1LEVL","ATTACH","2","960","No","960","40","ECOR01"
"1","21751091","Active","SFD","3402 Carr Ave","4908","$104,900","3","1","0","DecaturTP","MAYWOOD MANOR","0","1LEVL","ATTACH","3","1,093","No","1,093","79","LARN01"
"1","21756090","Active","SFD","6006 Old Mill Dr","4908","$160,000","4","1","1","DecaturTP","OLD MILL PARK","0","1LEVL","CARPORT","","1,248","No","1,248","51","FVST01"
"1","21755547","Active","SFD","2835 S Lyons Ave","4909","$749","2","1","0","WayneTwp","MARS HILL","0","1LEVL","NONE","","768","No","768","54","CAPC01"
"1","21758966","Active","SFD","1451 S Kiel Ave","4909","$750","5","1","0","WayneTwp","KENYON'S HIGHLAND HOME","0","2LEVL","OTHER","","1,198","Yes","1,758","24","ALPI01"
"1","21754964","Active","SFD","615 N Tibbs Ave Unit#J","4909","$750","3","1","0","Ips","A V BROWNS WESTMORELAND","0","1LEVL","NONE","","700","Yes","1,750","61","WILM01"
"1","21758980","Active","SFD","3514 DONALD Ave","4909","$950","3","1","0","Ips","EAGLEDALE","0","1LEVL","ATTACH","1","957","No","957","24","EXCE01"
"1","21757812","Active","CND","7881 HUNTERS Path","4909","$1,050","1","1","1","WayneTwp","FOX RIDGE","1","2LEVL","ATTACH","1","965","No","965","37","TUCK06"
"1","21756724","Active","SFD","9122 Cardinal Flower Ct","4909","$1,330","3","2","0","WayneTwp","SALEM POINTE","0","1LEVL","ATTACH","2","1,190","No","1,190","46","MASR01"
"1","21758694","Active","SFD","942 N Concord St","4909","$1,400","4","2","0","Ips","B D BROOKS","0","1HALF","NONE","","1,440","Yes","2,400","25","BHHS03"
"1","21750719","Active","SFD","1021 N Berwick Ave","4909","$49,000","0","1","0","Ips","ALTON PLACE","0","1LEVL","NONE","","886","No","886","62","EXPL01"
"1","21750072","Active","SFD","2010 N EXETER Ave","4909","$49,500","2","1","0","Ips","RAINBOW RIDGE","0","1LEVL","NONE","","736","No","736","83","KWIN05"
"1","21754580","Active","SFD","1150 N Goodlet Ave","4909","$62,000","2","1","0","Ips","CONCORDIA","0","1LEVL","NONE","","725","No","725","63","ELRG01"
"1","21758428","Active","SFD","219 Hancock St","4909","$62,900","4","3","0","Ips","A C HARRIS EXEC N & S","0","2LEVL","DETATCH","2","1,328","Yes","2,128","27","CORG01"
"1","21752030","Active","SFD","2641 S Mcclure St","4909","$72,500","2","1","0","WayneTwp","MARS HILL","0","1LEVL","DETATCH","2","1,052","Yes","1,312","74","DUBO01"
"1","21755111","Active","SFD","1717 WINFIELD Ave","4909","$75,000","3","1","0","Ips","WEST HAVEN","0","1LEVL","DETATCH","2","672","Yes","1,344","33","RMAC01"
