MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21701822,,Residential,Single Fam,,Elm,Justin Steill,Sarah D. Moore,135000,135000,2020-03-30,2020-06-30,Jeff Moore Real Estate,Jeff Moore
21746932,,Residential,Single Fam,,US Highway 52,Lynda Lambert,John W. Bradley,140000,140000,2020-10-20,2021-10-31,Non-BLC Office,Non-BLC Member
21711941,,Residential,Single Fam,,Vine,Joshua Vida,,139500,139500,2020-05-22,2020-11-22,Non-BLC Office,Non-BLC Member
21709735,,Residential,Single Fam,,Market,Stephanie Latham,,150000,150000,2020-05-12,2020-11-12,F.C. Tucker Company,Lindsey Smalling
21729994,,Residential,Single Fam,,BOW,Brenda Robidou,,145000,145000,2020-08-05,2021-01-08,Front Porch Real Estate,Brenda Robidou
21724478,,Residential,Single Fam,,PLUM,Danielle Garrity,,175000,175000,2020-07-13,2020-10-13,"Traditions Realty, LLC",John W. Bradley
21707329,,Residential,Single Fam,,500 North,Joseph Alexander,,175000,175000,2020-04-28,2021-04-28,Berkshire Hathaway Home,Mark Gill
21731955,,Residential,Single Fam,,OAK,Joseph Alexander,,184900,184900,2020-08-19,2021-08-15,Berkshire Hathaway Home,Elizabeth Richardson
21715541,,Residential,Single Fam,,FRONT,Rodney Richardson,,189800,189800,2020-06-01,2021-06-01,Keller Williams Indpls Metro N,Jordan Moody
21759664,,Residential,Single Fam,,Elm,Unknown Non-BLC Member,,195000,195000,2020-12-04,2021-01-13,RE/MAX Ability Plus,Heather Farris
21729280,,Residential,Single Fam,,Main,Ryan Richardson,,243900,215000,2020-08-04,2021-08-04,"Richardson Realty Company, LLC",Rodney Richardson
21705192,,Residential,Single Fam,,Market,Andy Waggoner,,224900,219900,2020-04-17,2020-09-16,United Real Estate Indpls,McKenzie Cowan
21727718,,Residential,Single Fam,,Vine,Jay Pearl,,225500,225500,2020-07-23,2021-01-21,RE/MAX Ability Plus,Angela Mayner
21743155,,Residential,Single Fam,,600,Nicholas J. Laviolette,Sondra Laviolette,249900,249900,2020-10-09,2021-04-09,F.C. Tucker Company,Shelly K Paddack
21725066,,Residential,Single Fam,,550 N,Joseph Alexander,,284900,284900,2020-07-15,2020-09-30,Berkshire Hathaway Home,Joseph Alexander
21736040,,Residential,Single Fam,,US Highway 52,Richard Stevens,,310000,310000,2020-09-02,2020-12-01,RE/MAX Ability Plus,Angela Mayner
