"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21754295","Active","SFD","215 E Wall St","609","$75,500","3","1","0","WestBoone","NO SUBDIVISION","0","1HALF","NONE","","1,986","No","1,986","56","REAB08"
"1","21754297","Active","SFD","403 E Wall St","609","$99,000","3","1","0","WestBoone","NO SUBDIVISION","0","1LEVL","NONE","","1,168","No","1,168","56","REAB08"
"1","21754286","Active","SFD","216 N Main St","609","$104,000","4","1","0","WestBoone","NO SUBDIVISION","0","2LEVL","NONE","","1,655","No","1,655","56","REAB08"
"1","21724596","Active","SFD","400 E Wall St","609","$250,000","3","1","0","WestBoone","NO SUBDIVISION","0","1HALF","NONE","","1,472","No","1,472","195","REAB08"
"1","21750296","Active","SFD","679 S 1050 W","610","$350,000","4","1","0","WestBoone","NO SUBDIVISION","1","2LEVL","DETATCH","4+","2,024","No","2,024","83","KOHL01"
"1","21731971","Active","SFD","7355 N Victor Rd","612","$685,000","4","2","1","WestBoone","NO SUBDIVISION","0","2LEVL","ATTACH","4+","2,998","No","2,998","139","BHHS08"
"1","21750449","Active","SFD","5750 N 275 West","612","$998,800","4","3","1","Lebanon","NO SUBDIVISION","2","MULTI","ATTACH,DETATCH","4+","1,800","Yes","3,600","80","RIRC01"
"1","21751497","Pend","SFD","6751 Lexington Cir","601","$220,000","3","2","0","Zionsville","BRIARGATE AT ROYAL RUN","1","1LEVL","ATTACH","2","1,255","Yes","1,630","2","CESC05"
"1","21757469","Pend","SFD","5952 Crowley Pkwy","601","$275,000","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","1,920","No","1,920","5","TUCK14"
"1","21745186","Pend","SFD","6197 Andrews Way","601","$279,500","4","3","0","Zionsville","NEIGHBORHOODS AT ANSON","1","1LEVL","ATTACH","2","1,397","Yes","2,680","67","GOFI01"
"1","21754326","Pend","SFD","6258 Saddletree Dr","601","$305,000","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","3","2,180","Yes","2,900","28","KOHL01"
"1","21744416","Pend","CND","938 Yorkshire Ln","601","$309,995","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,073","No","2,073","29","CESC05"
"1","21743376","Pend","CND","954 Yorkshire Ln","601","$314,190","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,073","No","2,073","17","CESC05"
"1","21750872","Pend","CND","896 Yorkshire Ln","601","$317,190","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","1,667","Yes","2,073","14","CESC05"
"1","21750856","Pend","CND","912 Yorkshire Ln","601","$317,190","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","1,667","Yes","2,073","15","CESC05"
"1","21756776","Pend","CND","331 Brunswick Way","601","$320,190","3","2","2","Zionsville","MANCHESTER ESTATES","0","3LEVL","ATTACH","2","1,667","Yes","2,073","13","CESC05"
"1","21736725","Pend","SFD","6163 SUGAR MAPLE Dr","601","$324,900","3","2","0","Zionsville","MAPLE GROVE","1","1LOFT","ATTACH","2","2,718","No","2,718","98","URE 01"
"1","21750868","Pend","CND","902 Yorkshire Ln","601","$324,995","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","1,667","Yes","2,073","45","CESC05"
"1","21738465","Pend","CND","944 Yorkshire Ln","601","$328,090","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,073","No","2,073","3","CESC05"
"1","21746692","Pend","SFD","5681 Crowley Pkwy","601","$330,000","4","2","1","Zionsville","CLARK MEADOWS","1","2LEVL","ATTACH,TANDM","3","2,600","No","2,600","25","TUCK06"
"1","21757172","Pend","SFD","6236 EAGLE LAKE Dr","601","$339,900","4","3","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","2","2,074","Yes","3,116","10","FRRS01"
"1","21750863","Pend","CND","906 Yorkshire Ln","601","$341,090","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","1,726","Yes","2,162","55","CESC05"
"1","21738459","Pend","CND","948 Yorkshire Ln","601","$345,990","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,162","No","2,162","6","CESC05"
"1","21736979","Pend","SFD","75 Raintree Dr","601","$350,000","5","3","0","Zionsville","RAINTREE","1","2LEVL","ATTACH","2","3,180","Yes","4,112","35","TUCK07"
"1","21756238","Pend","SFD","5929 Aldridge Dr","601","$355,000","4","3","1","Zionsville","NEIGHBORHOODS AT ANSON","1","2LEVL","ATTACH","2","2,228","Yes","3,251","12","CARP03"
"1","21750854","Pend","CND","916 Yorkshire Ln","601","$360,190","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","1,774","Yes","2,240","6","CESC05"
"1","21750888","Pend","CND","892 Yorkshire Ln","601","$373,990","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","1,816","Yes","2,295","14","CESC05"
"1","21751528","Pend","SFD","6089 Farlin Dr","601","$375,364","4","2","1","Zionsville","WESTWOOD LANDING","1","1LEVL","ATTACH","3","2,373","No","2,373","15","HMSR01"
"1","21756504","Pend","CND","100 Manchester Dr","601","$380,000","3","2","2","Zionsville","MANCHESTER SQUARE","1","3LEVL","ATTACH,BUILTIN","2","2,600","Yes","3,276","7","ECOY01"
"1","21752989","Pend","SFD","6217 Andrews Way","601","$380,000","4","4","0","Zionsville","NEIGHBORHOODS AT ANSON","1","2LEVL","ATTACH","2","2,141","Yes","3,366","43","REAB01"
"1","21746891","Pend","SFD","4594 Bayberry Ln","601","$385,000","3","2","1","Zionsville","COVENTRY RIDGE","1","1LEVL","ATTACH","2","2,117","No","2,117","13","TUCK18"
"1","21753126","Pend","SFD","8238 Peggy Ct","601","$414,900","3","2","1","Zionsville","HAMPSHIRE","1","2LEVL","ATTACH","3","2,581","No","2,581","41","PLCL01"
"1","21757592","Pend","SFD","8110 Shaldon Ct","601","$419,055","3","2","1","Zionsville","HAMPSHIRE","0","1LEVL","ATTACH","2","2,394","No","2,394","6","BHHS12"
"1","21747094","Pend","SFD","8365 Peggy Ct","601","$439,990","5","3","0","Zionsville","HAMPSHIRE","1","2LEVL","ATTACH","3","3,040","No","3,040","33","BHHS12"
"1","21750392","Pend","SFD","660 Morningside Ct","601","$484,500","4","2","1","Zionsville","SUGARBUSH HILL","1","2LEVL","ATTACH","2","3,508","Yes","4,236","50","CARP32"
"1","21754183","Pend","SFD","4050 Carnegie Ln","601","$499,990","4","2","1","Zionsville","HAMPSHIRE","0","2LEVL","ATTACH","3","3,424","Yes","4,871","25","BHHS12"
"1","21755471","Pend","SFD","45 Staten Pl","601","$510,000","4","2","1","Zionsville","COLONY WOODS","1","2LEVL","ATTACH","2","2,887","Yes","3,481","1","TUCK18"
"1","21749914","Pend","SFD","7398 English Ct","601","$515,000","5","3","1","Zionsville","BLACKSTONE","1","2LEVL","ATTACH","3","3,108","Yes","4,707","21","KWIN16"
"1","21674460","Pend","SFD","5692 Upper Garden Way","601","$544,985","3","3","0","Zionsville","Inglenook of Zionsville","1","1LEVL","ATTACH","2","1,215","Yes","2,430","393","PLCL01"
"1","21740943","Pend","SFD","4575 Bayberry Ln","601","$579,000","4","3","2","Zionsville","COVENTRY RIDGE","1","2LEVL","ATTACH,MULTI","4+","3,547","Yes","4,626","83","TUCK18"
"1","21758312","Pend","SFD","4881 S Cobblestone Dr","601","$600,000","5","4","2","Zionsville","COBBLESTONE LAKES OF ZIONSVILLE","1","2LEVL","ATTACH","3","3,688","Yes","5,684","1","BHHS01"
"1","21738876","Pend","SFD","8179 Oakley Ter","601","$610,775","6","5","1","Zionsville","HAMPSHIRE","1","2LEVL","ATTACH","3","3,485","Yes","5,299","26","CESC05"
"1","21737771","Pend","SFD","3476 Conifer Dr","601","$724,900","4","3","1","Zionsville","HIDDEN PINES","1","2LEVL","ATTACH","3","4,537","Yes","6,772","108","CARP06"
"1","21755492","Pend","SFD","11333 Canopy Way","601","$730,000","5","5","0","Zionsville","HIDDEN PINES","1","2LEVL","ATTACH","3","4,053","Yes","6,120","2","TUCK18"
"1","21756442","Pend","SFD","7720 S 775 East","601","$750,000","5","3","2","Zionsville","NO SUBDIVISION","4","2LEVL","DETATCH","2","3,477","Yes","5,261","7","CESC05"
"1","21737516","Pend","SFD","3717 Olde Well Run","601","$1,118,624","4","4","1","Zionsville","HOLLIDAY FARMS","2","2HALF","ATTACH","3","3,360","Yes","5,127","1","BHHS12"
"1","21752425","Pend","SFD","7655 S State Road 267","602","$149,000","2","1","0","Lebanon","JAMES PT","0","1LEVL","DETATCH","2","1,164","No","1,164","2","ECRL01"
"1","21756892","Pend","SFD","5778 Weeping Willow Pl","603","$205,000","3","2","0","Lebanon","WALKER FARMS","0","1LEVL","ATTACH","2","1,506","No","1,506","2","TRBL01"
"1","21758255","Pend","SFD","6261 Colonial Dr","603","$221,000","2","2","0","Lebanon","WALKER FARMS","1","1LEVL","ATTACH","2","1,708","No","1,708","6","KWIN17"
"1","21757993","Pend","SFD","4659 Indigo Blue Blvd","603","$245,000","3","2","0","Lebanon","WALKER FARMS","1","1LEVL","ATTACH","2","1,447","No","1,447","2","REAB01"
"1","21758332","Pend","SFD","5773 Weeping Willow Pl","603","$265,000","4","2","1","Lebanon","WALKER FARMS","1","2LEVL","ATTACH","2","2,514","No","2,514","6","LBGR01"
"1","21756420","Pend","SFD","6109 Green Willow Rd","603","$299,900","3","2","1","Lebanon","WALKER FARMS","0","2LEVL","ATTACH","2","3,124","Yes","4,466","7","URE 01"
"1","21756188","Pend","SFD","4343 Homestead Dr","603","$306,350","3","2","0","Lebanon","THE HERITAGE","1","1LEVL","ATTACH","2","1,778","No","1,778","23","MIHI01"
"1","21748887","Pend","SFD","2791 W High Grove Cir","604","$675,000","4","4","1","Zionsville","BROOKHAVEN","2","2LEVL","ATTACH","3","3,451","Yes","5,175","7","TUCK18"
"1","21696765","Pend","SFD","1232 N 1200 E","604","$1,100,000","4","3","0","Zionsville","NO SUBDIVISION","2","1LEVL","ATTACH","3","1,918","Yes","3,818","192","TUCK18"
"1","21681557","Pend","SFD","8275 E 250 S","604","$1,475,000","3","3","1","Zionsville","NO SUBDIVISION","1","2LEVL","ATTACH,MULTI","2","2,842","Yes","4,263","398","KAIS01"
"1","21755140","Pend","SFD","7390 E 650 N","605","$320,000","3","2","0","Sheridan","NO SUBDIVISION","1","1LEVL","ATTACH","2","2,035","No","2,035","26","SSRI01"
"1","21757446","Pend","SFD","822 W Green St","607","$114,000","3","1","0","Lebanon","PLEASANT ACRES","0","1LEVL","CARPORT","","925","No","925","4","HOPR01"
"1","21755453","Pend","SFD","711 W PEARL St","607","$135,000","3","1","0","Lebanon","NO SUBDIVISION","0","1LEVL","DETATCH","2","1,120","No","1,120","2","REAB01"
"1","21738657","Pend","SFD","908 W North St","607","$135,000","3","1","0","Lebanon","NEWS ZION & DICKERSON","0","1LEVL","DETATCH","1","955","Yes","1,193","1","RIRC01"
"1","21757484","Pend","SFD","910 N East St","607","$139,900","2","1","0","Lebanon","NO SUBDIVISION","1","1LEVL","CARPORT,DETATCH","1","1,437","Yes","2,543","3","TRDR01"
"1","21755770","Pend","SFD","1522 Ashley Dr","607","$145,000","3","1","0","Lebanon","ROLLING MEADOWS","0","1LEVL","ATTACH","2","1,064","No","1,064","4","REAB08"
"1","21754820","Pend","SFD","226 E WALNUT St","607","$160,000","3","1","1","Lebanon","COCHRAN","1","2LEVL","DETATCH","2","1,731","Yes","1,854","2","TRBL01"
"1","21755632","Pend","SFD","1407 Citation Cir E","607","$170,000","4","3","0","Lebanon","TROTWOOD FARMS","0","TRILV","ATTACH","2","1,152","Yes","1,710","1","REAB08"
"1","21755113","Pend","SFD","1906 SYRACUSE Ct","607","$179,500","3","1","1","Lebanon","NORTHFIELD VILLAGE","0","BILVL","ATTACH","1","1,901","No","1,901","27","FTHM01"
"1","21751250","Pend","SFD","223 S Meridian St","607","$210,000","6","2","1","Lebanon","SP & MC","0","2LEVL","DETATCH","2","2,826","Yes","3,147","8","CLWR01"
"1","21752186","Pend","SFD","2007 Elizaville Rd","607","$219,900","3","2","0","Lebanon","NO SUBDIVISION","0","1LEVL","ATTACH","1","1,584","Yes","2,242","22","CESC05"
"1","21755782","Pend","SFD","1714 Danielle Rd","607","$224,900","3","2","0","Lebanon","RILEY RIDGE","0","1LEVL","ATTACH","2","1,618","No","1,618","20","CESC09"
"1","21757796","Pend","SFD","3065 ELM SWAMP Rd","607","$340,000","3","2","1","Lebanon","NO SUBDIVISION","1","2LEVL","ATTACH","2","2,224","No","2,224","9","VERI01"
"1","21738780","Pend","SFD","307 E Wall St","609","$41,500","2","1","0","WestBoone","NO SUBDIVISION","0","1HALF","DETATCH","2","1,602","No","1,602","98","WYNK01"
"1","21740866","Pend","SFD","109 ASH St","609","$77,000","3","1","0","WestBoone","NO SUBDIVISION","0","1LEVL","NONE","","1,041","No","1,041","36","GAND01"
"1","21743610","Pend","SFD","615 W SR 47","612","$299,999","4","2","0","WestBoone","NO SUBDIVISION","0","1LEVL","DETATCH","1","2,015","Yes","2,195","38","CESC04"
"1","21725976","S","SFD","650 Lakeview Dr","601","$140,000","3","1","1","Zionsville","LAKEVIEW","1","1LEVL","ATTACH","2","1,394","No","1,394","3","NBLC01"
"1","21706282","S","SFD","6402 Bradshire Ct","601","$191,000","3","2","0","Zionsville","ROYAL RUN","0","1LEVL","ATTACH","2","1,358","No","1,358","2","TUCK18"
"1","21706882","S","SFD","6693 Wimbledon Dr","601","$193,000","3","2","0","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","1,342","No","1,342","10","TUCK14"
"1","21721352","S","SFD","6678 Wimbledon Dr","601","$194,000","3","2","0","Zionsville","ROYAL RUN","0","1LEVL","ATTACH","2","1,230","No","1,230","7","WYNK01"
"1","21735453","S","SFD","6695 Wimbledon Dr","601","$195,000","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","1,572","No","1,572","1","EZST01"
"1","21726444","S","SFD","6532 Abby Ln","601","$195,000","3","2","0","Zionsville","AMHERST MEADOWS AT ROYAL RUN","1","1LEVL","ATTACH","2","1,333","No","1,333","3","TIRS01"
"1","21695855","S","SFD","664 E Russell Lake Dr","601","$198,500","3","1","1","Zionsville","RUSSELL LAKE","0","1LEVL","ATTACH","2","1,392","No","1,392","50","BHHS12"
"1","21703601","S","SFD","6521 ABBY Ln","601","$199,000","3","2","0","Zionsville","ROYAL RUN","0","1LEVL","ATTACH","2","1,248","No","1,248","11","KWIN05"
"1","21740930","S","SFD","6550 AMHERST Way","601","$200,000","3","2","0","Zionsville","ROYAL RUN","0","1LEVL","ATTACH","2","1,479","No","1,479","11","AROD01"
"1","21726342","S","SFD","6306 Pickwick Ct","601","$205,000","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","1,572","No","1,572","12","EZST01"
"1","21697675","S","SFD","622 Lakeview Dr","601","$207,000","4","1","1","Zionsville","LAKEVIEW","0","1LEVL","NONE","","1,725","No","1,725","4","FRRS01"
"1","21746725","S","CND","11910 Kelso Dr Unit#2","601","$208,000","2","2","2","Zionsville","HUNTER GLEN","1","3LEVL","ATTACH","2","1,900","No","1,900","14","URE 01"
"1","21725579","S","SFD","5625 S 950 E","601","$210,000","3","2","0","Zionsville","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,776","No","1,776","4","TUCK10"
"1","21709608","S","SFD","6684 Wimbledon Dr","601","$215,000","4","2","1","Zionsville","ROYAL RUN","0","2LEVL","ATTACH","2","1,688","No","1,688","5","LAUC01"
"1","21723284","S","CND","11915 Riley Dr Unit#4","601","$216,000","3","2","2","Zionsville","HUNTER GLEN","1","3LEVL","ATTACH","2","1,900","No","1,900","20","CESC05"
"1","21697920","S","CND","11705 Chant Ln Unit#2","601","$216,000","2","2","2","Zionsville","HUNTER GLEN","1","TRILV","ATTACH","2","1,470","Yes","1,840","27","CERA01"
"1","21744077","S","CND","11905 Kelso Dr Unit#4","601","$220,000","2","2","2","Zionsville","HUNTER GLEN","0","3LEVL","ATTACH","2","1,900","No","1,900","2","GTRE01"
"1","21742843","S","CND","11723 Chant Ln Unit#4","601","$220,000","3","2","2","Zionsville","HUNTER GLEN","1","3LEVL","ATTACH","2","1,900","No","1,900","4","KWIN17"
"1","21730705","S","CND","11915 RILEY Dr Unit#2","601","$220,000","3","2","2","Zionsville","HUNTER GLEN","1","3LEVL","ATTACH","2","1,900","No","1,900","15","BALD01"
"1","21722648","S","SFD","9702 E 375 S","601","$224,417","2","1","0","Zionsville","NO SUBDIVISION","0","1LEVL","DETATCH","2","1,394","Yes","1,544","17","CARP32"
"1","21728763","S","SFD","6733 DORCHESTER Dr","601","$225,000","4","2","1","Zionsville","BRIARGATE AT ROYAL RUN","0","2LEVL","ATTACH","2","1,988","No","1,988","3","KWIN01"
"1","21721885","S","SFD","6676 Amherst Way","601","$225,000","3","2","1","Zionsville","NO SUBDIVISION","1","2LEVL","ATTACH","2","2,260","No","2,260","14","KWIN01"
"1","21724693","S","SFD","665 W Russell Lake Dr","601","$226,000","3","1","1","Zionsville","RUSSELL LAKE","1","1LEVL","ATTACH","2","1,276","No","1,276","3","REAB01"
"1","21724179","S","SFD","6751 Dorchester Dr","601","$226,500","4","2","1","Zionsville","ROYAL RUN","0","2LEVL","ATTACH","2","1,707","No","1,707","18","CESC05"
"1","21737271","S","SFD","6715 Wimbledon Dr","601","$227,000","4","2","1","Zionsville","WIMBLEDON STATION AT ROYAL RUN","0","2LEVL","ATTACH","2","1,704","No","1,704","25","CULM01"
"1","21712266","S","SFD","6725 Wimbledon Dr","601","$228,000","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","1,684","No","1,684","7","TUCK18"
"1","21729852","S","CND","6351 Central Blvd","601","$229,000","2","3","1","Zionsville","TOWNHOMES AT ANSON","1","3LEVL","ATTACH","2","1,680","Yes","2,000","5","EZST02"
"1","21727574","S","SFD","6479 Glenwood Trce","601","$229,000","3","2","0","Zionsville","ROYAL RUN","1","1LEVL","ATTACH","2","1,602","No","1,602","6","TRBL01"
"1","21731330","S","SFD","6536 Amherst Way","601","$229,900","3","2","1","Zionsville","AMHERST MEADOWS AT ROYAL RUN","1","2LEVL","ATTACH","2","1,916","No","1,916","3","CPRE01"
"1","21732945","S","SFD","6548 Abby Ln","601","$230,000","3","2","0","Zionsville","ROYAL RUN","1","1LEVL","ATTACH","2","1,600","No","1,600","4","KWIN01"
"1","21721467","S","SFD","5010 Willow Rd","601","$230,000","3","2","0","Zionsville","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,192","No","1,192","3","TUCK18"
"1","21705617","S","SFD","6740 Wimbledon Dr","601","$230,000","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","2,072","No","2,072","43","SSRI01"
"1","21746595","S","SFD","6731 Lexington Cir","601","$233,000","3","2","1","Zionsville","BRIARGATE AT ROYAL RUN","0","2LEVL","ATTACH","2","1,468","Yes","1,892","5","CARP32"
"1","21750645","S","CND","6317 CENTRAL Blvd","601","$235,000","3","2","1","Zionsville","TOWNHOMES AT ANSON","1","3LEVL","ATTACH","2","1,376","Yes","1,717","25","NBLC01"
"1","21737306","S","SFD","525 S 5 St","601","$235,000","3","2","0","Zionsville","VILLAGE OF ZIONSVILLE","0","1LEVL","NONE","","1,224","Yes","2,040","16","TUCK14"
"1","21722796","S","CND","11705 Chant Ln Unit#8","601","$235,000","2","2","2","Zionsville","HUNTER GLEN","1","3LEVL","ATTACH,BUILTIN","2","2,294","No","2,294","8","PDIG01"
"1","21743761","S","SFD","6518 Sussex Dr","601","$238,000","3","2","1","Zionsville","AMHERST MEADOWS AT ROYAL RUN","1","2LEVL","ATTACH","2","2,045","No","2,045","2","TUCK24"
"1","21719963","S","CND","11701 Anton Dr","601","$242,000","3","2","2","Zionsville","HUNTER GLEN","1","3LEVL","ATTACH","2","2,294","No","2,294","5","TUCK06"
"1","21722394","S","SFD","9395 W OAK St","601","$242,527","4","2","0","Zionsville","SPRING HILLS","1","1HALF","ATTACH","1","1,815","No","1,815","18","KWIN05"
"1","21745265","S","SFD","4530 Willow Rd","601","$243,000","3","1","1","Zionsville","NO SUBDIVISION","0","1LEVL","ATTACH","2","1,437","No","1,437","4","TUCK18"
"1","21752484","S","SFD","6273 Saddletree Dr","601","$245,000","3","2","0","Zionsville","ROYAL RUN","0","1LEVL","ATTACH","2","1,684","Yes","2,900","2","TIRS01"
"1","21724116","S","SFD","6257 Canterbury Dr","601","$247,000","3","2","0","Zionsville","ROYAL RUN","1","1LOFT","ATTACH","2","2,193","No","2,193","3","KWIN05"
"1","21739478","S","SFD","8902 Oak St","601","$250,000","3","2","1","Zionsville","LAKE VIEW","1","2LEVL","ATTACH","2","1,536","No","1,536","24","TUCK18"
"1","21705910","S","CND","6313 SCHOOLER Dr","601","$251,000","3","3","1","Zionsville","TOWNHOMES AT ANSON","1","3LEVL","ATTACH","2","2,418","Yes","2,418","2","BHHS12"
"1","21735210","S","CND","314 Dominion Dr","601","$252,000","3","3","0","Zionsville","OLDE DOMINION","1","2LEVL","ATTACH","2","1,401","No","1,401","5","CARP32"
"1","21684670","S","SFD","40 S 2ND ST","601","$255,000","1","1","0","Zionsville","CROSSES","1","1LEVL","DETATCH","2","950","Yes","1,187","215","TUCK31"
"1","21729334","S","SFD","6287 Canterbury Dr","601","$258,000","4","2","1","Zionsville","ROYAL RUN","0","2LEVL","ATTACH","2","2,583","No","2,583","8","BHHS08"
"1","21715651","S","SFD","5789 New Hope Blvd","601","$263,000","3","2","0","Zionsville","NEIGHBORHOODS AT ANSON","1","1LEVL","ATTACH","2","1,727","No","1,727","16","TUCK18"
"1","21731954","S","SFD","6783 HAMPSHIRE Dr","601","$264,900","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","3,106","No","3,106","29","TRBL01"
"1","21736034","S","SFD","290 S 6th St","601","$265,000","2","2","0","Zionsville","VILLAGE OF ZIONSVILLE","0","1LEVL","ATTACH","2","1,776","No","1,776","46","TUCK18"
"1","21714688","S","SFD","5883 Gateway East Dr","601","$265,000","4","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","2,064","No","2,064","5","TUCK18"
"1","21722786","S","SFD","9365 W Oak St","601","$270,000","3","2","1","Zionsville","SPRINGHILL","1","TRILV","ATTACH","2","2,014","No","2,014","55","TUCK18"
"1","21711518","S","SFD","6221 Andrews Way","601","$270,000","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","1,686","No","1,686","13","CESC05"
"1","21711119","S","SFD","6195 Andrews Way","601","$270,000","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","1,810","No","1,810","10","TUCK03"
"1","21717108","S","SFD","1112 Becker Dr","601","$271,900","3","1","1","Zionsville","NORTHERN MEADOWS","1","1LEVL","ATTACH","2","1,732","No","1,732","9","URE 01"
"1","21715296","S","SFD","45 Palomino Ct","601","$274,900","3","2","0","Zionsville","HUNT CLUB VILLAGE","0","2LEVL","ATTACH","2","2,273","No","2,273","11","KWIN05"
"1","21709277","S","SFD","6509 Sussex Dr","601","$275,000","4","2","0","Zionsville","AMHERST MEADOWS AT ROYAL RUN","0","1HALF","ATTACH","2","2,513","No","2,513","4","TUCK18"
"1","21723040","S","SFD","5876 Solomon Harmon Way","601","$279,900","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","1,904","No","1,904","4","TUCK18"
"1","21731103","S","SFD","2702 Daugherty Dr","601","$280,000","5","2","1","Zionsville","ZION HILLS","1","TRILV","ATTACH","2","2,776","No","2,776","5","TUCK18"
"1","21735933","S","SFD","735 Mulberry St","601","$282,000","3","2","1","Zionsville","COLONY ACRES","1","2LEVL","ATTACH","2","1,695","No","1,695","1","CESC05"
"1","21705777","S","SFD","6532 Oxford Dr","601","$285,000","5","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","2,368","Yes","3,172","50","REMD01"
"1","21725653","S","SFD","85 Village Pl","601","$290,000","3","2","1","Zionsville","VILLAGE WALK","1","2LEVL","ATTACH","2","2,237","No","2,237","2","TUCK18"
"1","21715089","S","SFD","5947 Aldridge Dr","601","$290,000","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","1","2LEVL","ATTACH","2","2,148","No","2,148","3","CESC05"
"1","21711265","S","SFD","6167 Meadowview Dr","601","$293,000","3","2","1","Zionsville","CLARK MEADOWS","0","1LEVL","ATTACH,TANDM","3","2,498","No","2,498","52","TUCK18"
"1","21735895","S","SFD","6276 Saddletree Dr","601","$294,000","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","3","2,394","Yes","3,114","29","RISS01"
"1","21735589","S","SFD","6294 Lancaster Pl","601","$299,000","3","2","2","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","3","2,398","Yes","3,397","1","NBLC01"
"1","21707382","S","CND","361 Fairfax Way","601","$299,995","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,073","No","2,073","8","CESC05"
"1","21717058","S","SFD","6729 Lexington Cir","601","$300,000","4","2","1","Zionsville","BRIARGATE AT ROYAL RUN","1","2LEVL","ATTACH","2","3,532","No","3,532","4","RISE01"
"1","21709923","S","SFD","720 W Oak St","601","$300,000","2","1","0","Zionsville","VILLAGE OF ZIONSVILLE","0","1LEVL","DETATCH","1","1,297","Yes","1,945","17","CESC05"
"1","21707393","S","CND","347 Fairfax Way","601","$300,090","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,073","No","2,073","14","CESC05"
"1","21719829","S","CND","342 Fairfax Way","601","$302,590","3","2","2","Zionsville","MANCHESTER ESTATES","0","3LEVL","ATTACH","2","2,073","No","2,073","159","NBLC01"
"1","21712432","S","SFD","487 Beverly Dr","601","$303,000","3","2","0","Zionsville","NORTHVIEW DRIVE","1","1LEVL","ATTACH","2","2,201","No","2,201","3","KWIN01"
"1","21716127","S","SFD","6537 Abby Ln","601","$304,400","4","2","1","Zionsville","ROYAL RUN","1","2LEVL","ATTACH","2","2,213","Yes","3,335","4","KWIN01"
"1","21743952","S","SFD","7857 BLUE JAY","601","$305,000","4","2","1","Zionsville","EAGLES NEST","1","2LEVL","ATTACH","3","2,515","Yes","3,622","36","EZST01"
"1","21723742","S","SFD","5881 Aldridge Dr","601","$305,000","3","2","1","Zionsville","NEIGHBORHOODS AT ANSON","0","2LEVL","ATTACH","2","2,273","No","2,273","2","TUCK04"
"1","21715596","S","SFD","6769 Woodcliff Cir","601","$305,000","4","3","0","Zionsville","ROYAL RUN","1","1LEVL","ATTACH","2","1,932","Yes","3,864","14","TUCK18"
"1","21708337","S","SFD","795 W Pine St","601","$305,000","2","2","0","Zionsville","THE VILLAGE","1","1LEVL","ATTACH","2","1,661","No","1,661","14","CESC05"
"1","21700863","S","SFD","50 E Ash St","601","$305,000","2","1","0","Zionsville","NO SUBDIVISION","0","1LEVL","DETATCH","2","990","Yes","1,980","69","REAB01"
"1","21715854","S","CND","983 Yorkshire Ln","601","$305,995","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,073","No","2,073","9","CESC05"
"1","21715848","S","CND","969 Yorkshire Ln","601","$305,995","3","2","2","Zionsville","MANCHESTER ESTATES","1","3LEVL","ATTACH","2","2,073","No","2,073","9","CESC05"
