"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"501","21715049","S","SFD","14 WYNDHAM Dr","3203","$175,000","3","2","0","Brownsburg","THORNBURG","0","1LEVL","ATTACH","2","1,344","No","1,344","4","CARP12"
"501","21711919","S","SFD","114 Hickorywood Ct","3203","$175,000","3","2","0","Brownsburg","WILLOW SPRINGS","0","1LEVL","ATTACH","2","1,360","No","1,360","1","FRRS01"
"501","21708572","S","SFD","182 Thornleigh Ct","3203","$175,000","3","2","0","Brownsburg","WILLOW SPRINGS","1","1LEVL","ATTACH","2","1,292","No","1,292","2","CARP12"
"501","21731267","S","SFD","2005 Fullwood Dr","3203","$175,900","3","2","0","Brownsburg","THORNBURG","0","1LEVL","ATTACH","2","1,257","No","1,257","5","RDOK01"
"501","21716745","S","SFD","4421 WILSHIRE Dr","3203","$176,000","3","2","0","Brownsburg","CLERMONT HEIGHTS","0","1LEVL","ATTACH","1","1,344","No","1,344","11","SLRG01"
"501","21745543","S","SFD","2059 Meadowlark Ln","3203","$178,000","3","2","0","Brownsburg","THORNBURG","0","1LEVL","ATTACH","2","1,517","No","1,517","6","TUCK07"
"501","21743823","S","SFD","2069 Fullwood Dr","3203","$178,000","3","2","0","Brownsburg","THORNBURG","0","1LEVL","ATTACH","2","1,234","No","1,234","5","KWIN04"
"501","21734585","S","SFD","3465 N County Road 800 E","3203","$178,000","3","1","0","Brownsburg","NO SUBDIVISION","0","1LEVL","DETATCH","2","1,357","No","1,357","5","CBCR01"
"501","21718480","S","SFD","4465 Chatham Dr","3203","$178,000","3","1","1","Brownsburg","CLERMONT HEIGHTS","1","1LEVL","ATTACH","2","1,416","No","1,416","0","RISE01"
"501","21732542","S","SFD","705 MAPLE Ln","3203","$178,400","3","1","1","Brownsburg","DS MEDITCH STADIUM","1","1LEVL","ATTACH","1","1,634","No","1,634","2","MAXR01"
"501","21744421","S","CND","318 Vinewood Dr N","3203","$179,900","2","2","0","Brownsburg","HOLIDAY PARK","1","1LEVL","ATTACH","2","1,768","No","1,768","5","SLRG01"
"501","21723318","S","CND","1043 Woodridge","3203","$179,900","2","2","0","Brownsburg","HOLIDAY PINES","0","1LEVL","ATTACH","2","1,276","No","1,276","6","BPRE01"
"501","21731198","S","SFD","269 Harts Ford Way","3203","$180,000","3","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,440","No","1,440","2","CPRT01"
"501","21724642","S","SFD","9889 Big Bend Dr","3203","$180,000","3","2","0","Brownsburg","MEADOWS AT EAGLE CROSSING","1","1LEVL","ATTACH","2","1,752","No","1,752","3","ITHR01"
"501","21719469","S","SFD","9995 Olympic Cir","3203","$180,000","3","2","0","Brownsburg","MEADOWS AT EAGLE CROSSING","0","1LEVL","ATTACH","2","1,770","No","1,770","1","KWIN02"
"501","21719036","S","SFD","409 S GRANT St","3203","$180,000","3","2","0","Brownsburg","MARVIN SHELTON","0","1LEVL","ATTACH","2","1,226","No","1,226","3","PLCL01"
"501","21712147","S","SFD","10785 MUDDY RIVER Rd","3203","$180,000","3","2","1","Brownsburg","CLERMONT LAKES","1","2LEVL","ATTACH","2","2,098","No","2,098","1","CARP11"
"501","21709237","S","SFD","9186 Dawn Dr","3203","$180,000","3","1","1","Brownsburg","VERDANT ACRES","1","1LEVL","ATTACH","2","1,284","No","1,284","2","KWIN04"
"501","21704776","S","CND","6177 Oakmont Cir","3203","$180,000","2","2","0","Brownsburg","LINKS AT EAGLE CREEK","1","1LEVL","ATTACH","2","1,710","No","1,710","54","EXPL01"
"501","21715097","S","SFD","736 Maple Ln","3203","$180,500","3","1","1","Brownsburg","DS MEDITCH STADIUM","1","1LEVL","ATTACH","1","1,215","No","1,215","4","TUCK04"
"501","21745896","S","SFD","33 Nash Ct","3203","$180,600","3","2","0","Brownsburg","CEDAR RUN LAKE","0","1LEVL","ATTACH","2","1,400","No","1,400","3","NRET01"
"501","21715368","S","SFD","252 N ODELL ST","3203","$181,000","4","2","0","Brownsburg","AUSTIN MEADOWS","0","1LEVL","ATTACH","2","1,612","No","1,612","2","STFR01"
"501","21745732","S","SFD","614 Overland Way","3203","$181,400","3","2","0","Brownsburg","THORNBURG","0","1LEVL","ATTACH,MULTI","3","1,562","No","1,562","3","SIGN01"
"501","21721519","S","SFD","24 Ashwood Cir","3203","$182,000","3","2","0","Brownsburg","ASHWOOD","0","1LEVL","ATTACH","2","1,343","No","1,343","3","KWIN05"
"501","21716702","S","SFD","25 Nash Ct","3203","$182,000","3","2","0","Brownsburg","CEDAR RUN LAKE","1","1LEVL","ATTACH","2","1,264","No","1,264","2","CPRT01"
"501","21715396","S","SFD","621 Parker Oaks Way","3203","$182,000","3","2","0","Brownsburg","AUSTIN MEADOWS","0","1LEVL","ATTACH","2","1,298","No","1,298","2","KWIN05"
"501","21737243","S","SFD","432 N ODELL St","3203","$182,900","3","2","0","Brownsburg","AUSTIN MEADOWS","1","1LEVL","ATTACH","2","1,324","No","1,324","2","ALES01"
"501","21725906","S","SFD","265 Bent Stream Ln","3203","$183,000","4","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,532","No","1,532","3","CERA01"
"501","21750040","S","SFD","756 Maple Ln","3203","$184,000","3","2","0","Brownsburg","DS MEDITCH STADIUM","1","1LEVL","ATTACH","2","1,550","No","1,550","2","MTRR01"
"501","21709785","S","SFD","288 Harts Ford Way","3203","$184,000","3","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,629","No","1,629","3","CARP30"
"501","21749663","S","CND","1278 Holiday Ln W","3203","$184,900","3","2","0","Brownsburg","SUGAR BUSH CONDOS","0","1LEVL","ATTACH","2","1,574","No","1,574","18","HSRG01"
"501","21749430","S","SFD","9072 Church Rd","3203","$184,900","3","2","0","Brownsburg","VERDANT ACRES","1","1LEVL","ATTACH","2","1,264","No","1,264","10","CARP12"
"501","21701920","S","SFD","9027 Dawn Dr","3203","$184,900","3","2","0","Brownsburg","VERDANT ACRES","1","1LEVL","ATTACH","2","1,511","No","1,511","24","KWIN04"
"501","21742923","S","SFD","1704 Creekside","3203","$185,000","3","2","0","Brownsburg","CREEKSIDE COMMONS","0","1LEVL","ATTACH","2","1,460","No","1,460","2","TPSH01"
"501","21738364","S","SFD","2 Grafton Ct","3203","$185,000","3","2","0","Brownsburg","THORNBURG","0","1LEVL","ATTACH","2","1,512","No","1,512","1","CARP30"
"501","21737512","S","SFD","5632 Henderson Dr","3203","$185,000","3","2","0","Brownsburg","HENDERSON","0","1HALF","DETATCH","2","1,598","Yes","2,746","4","KWIN04"
"501","21731009","S","SFD","53 Picadilly Rd","3203","$185,000","3","1","1","Brownsburg","CHADWICK SQUARE","1","2LEVL","ATTACH","2","1,564","No","1,564","3","KWIN04"
"501","21722280","S","CND","338 Vinewood North Dr","3203","$185,000","2","2","0","Brownsburg","HOLIDAY PARK","1","1LEVL","ATTACH","2","1,639","No","1,639","4","CSRG04"
"501","21708557","S","SFD","514 Nelson Dr","3203","$185,000","3","2","0","Brownsburg","BROWN LEAF","1","1LEVL","ATTACH","2","1,326","No","1,326","2","TUCK04"
"501","21739553","S","CND","1306 HOLIDAY Ln E","3203","$187,000","2","2","0","Brownsburg","SUGAR BUSH CONDOS","0","1LEVL","ATTACH","2","1,574","No","1,574","15","BPRE01"
"501","21685064","S","SFD","1250 Hornaday Rd","3203","$187,000","3","2","0","Brownsburg","NO SUBDIVISION","1","1LEVL","ATTACH","2","1,583","No","1,583","255","INRE01"
"501","21731161","S","SFD","286 Bent Stream Ln","3203","$187,450","3","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,504","No","1,504","2","TUCK04"
"501","21748480","S","SFD","103 Picadilly Rd","3203","$187,900","3","1","1","Brownsburg","CHADWICK SQUARE","1","2LEVL","ATTACH","2","1,564","No","1,564","5","CSRG02"
"501","21743493","S","CND","730 S School St Unit#B46/U57","3203","$189,900","2","2","0","Brownsburg","HOLIDAY PARK","0","1LEVL","ATTACH","2","1,781","No","1,781","36","CARP12"
"501","21749651","S","SFD","7165 E County Road 400","3203","$190,000","3","1","0","Brownsburg","NO SUBDIVISION","0","1LEVL","ATTACH,DETATCH","3","960","Yes","1,440","3","TIHD01"
"501","21736742","S","SFD","4357 Aspen Dr","3203","$190,000","3","2","0","Brownsburg","CLERMONT HEIGHTS","1","1LEVL","ATTACH","2","1,290","No","1,290","1","HMTL01"
"501","21711405","S","SFD","1260 Spring Lake Dr","3203","$190,000","3","2","0","Brownsburg","LAKE RIDGE","1","1LEVL","ATTACH","2","1,536","No","1,536","2","TUCK04"
"501","21754598","S","SFD","1806 Quinn Creek Dr","3203","$190,500","3","2","0","Brownsburg","CREEKSIDE COMMONS","1","1LEVL","ATTACH","2","1,410","No","1,410","2","SCBA01"
"501","21739591","S","SFD","22 Kristelli Ct","3203","$190,500","3","2","0","Brownsburg","CEDAR RUN LAKE","1","1LEVL","ATTACH","2","1,430","No","1,430","4","TUCK10"
"501","21739573","S","SFD","570 Heartland Ln","3203","$191,000","3","2","0","Brownsburg","BERSOT CROSSING","0","1LEVL","ATTACH","2","1,512","No","1,512","2","TUCK04"
"501","21745862","S","SFD","613 Sable Chase","3203","$192,000","3","2","0","Brownsburg","AUSTIN MEADOWS","0","1LEVL","ATTACH","2","1,514","No","1,514","23","URE 01"
"501","21716192","S","SFD","418 E College Ave","3203","$192,500","2","2","0","Brownsburg","SALMONS","0","1LEVL","ATTACH","2","1,419","No","1,419","-47","CSRG02"
"501","21734604","S","SFD","204 Maplebrook Dr","3203","$193,500","3","1","1","Brownsburg","MAPLE BROOK GARDENS","0","BILVL","ATTACH","1","1,664","No","1,664","17","TUCK04"
"501","21750549","S","SFD","150 Hickorywood Ct","3203","$194,000","3","2","0","Brownsburg","WILLOW SPRINGS","1","1LEVL","ATTACH","2","1,244","No","1,244","8","KWIN04"
"501","21726327","S","SFD","10331 Norman Rd","3203","$194,000","3","2","0","Brownsburg","CLERMONT HEIGHTS","0","1LEVL","ATTACH","2","1,316","No","1,316","1","TUCK18"
"501","21740349","S","SFD","26 Foxwood Dr","3203","$194,900","3","2","0","Brownsburg","WILLOW SPRINGS","0","1LEVL","ATTACH","2","1,628","Yes","1,628","3","FTRE02"
"501","21725650","S","SFD","2197 Heartland Ln","3203","$194,900","2","2","0","Brownsburg","VILLAGE AT BERSOT CROSSING","0","1LEVL","ATTACH","2","1,585","No","1,585","2","STLD01"
"501","21752372","S","SFD","6427 Warren Ln","3203","$195,000","3","2","0","Brownsburg","ROLLING ACRES","0","1LEVL","ATTACH","2","2,215","No","2,215","13","RISE01"
"501","21748231","S","SFD","1058 Pine Ridge Way","3203","$195,000","3","2","0","Brownsburg","LAKE RIDGE","0","1LEVL","ATTACH","2","1,419","No","1,419","3","URE 01"
"501","21739910","S","SFD","4 ATHERTON Ct","3203","$195,000","3","2","0","Brownsburg","THORNBURG","1","1LEVL","ATTACH","2","1,669","No","1,669","1","KWIN02"
"501","21728679","S","SFD","1020 S Green St","3203","$195,000","3","2","0","Brownsburg","WILLOW SPRINGS","1","1LEVL","ATTACH","2","1,428","No","1,428","8","KWIN04"
"501","21719132","S","SFD","305 BENT STREAM Ln","3203","$195,000","3","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,670","No","1,670","4","CPRT01"
"501","21715168","S","CND","10321 River Park Way Unit#6A","3203","$195,000","2","2","0","Brownsburg","EAGLE LAKES","1","1LEVL","ATTACH","2","1,654","No","1,654","13","TUCK04"
"501","21708663","S","SFD","1791 E Fork Dr","3203","$195,000","3","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,637","No","1,637","2","KWIN04"
"501","21706708","S","SFD","9958 OLYMPIC Cir","3203","$195,000","3","2","0","Brownsburg","MEADOWS AT EAGLE CROSSING","1","1LEVL","ATTACH","2","1,770","No","1,770","6","MREC01"
"501","21705344","S","SFD","10317 MEMORIAL KNOLL Dr","3203","$195,000","3","2","0","Brownsburg","MEADOWS AT EAGLE CROSSING","0","1LEVL","ATTACH","2","1,884","No","1,884","1","CSRG02"
"501","21749608","S","SFD","6429 Walnut Way","3203","$195,999","3","2","0","Brownsburg","SCHRIER & YARLINGS ROLLIN","0","1LEVL","ATTACH","1","1,248","No","1,248","7","REAR01"
"501","21719712","S","SFD","2227 Heartland Ln","3203","$197,000","3","2","0","Brownsburg","VILLAGE AT BERSOT CROSSING","0","1LEVL","ATTACH","2","1,580","No","1,580","1","STLD01"
"501","21703322","S","SFD","465 Thornburg Pkwy","3203","$197,000","3","2","1","Brownsburg","THORNBURG","0","2LEVL","ATTACH","2","1,822","No","1,822","3","THTG01"
"501","21725580","S","SFD","218 Sugar Bush Ln S","3203","$197,500","3","2","0","Brownsburg","SUGAR BUSH FARMS","1","1LEVL","ATTACH","2","1,535","No","1,535","3","SLRG01"
"501","21740223","S","SFD","1682 Cold Spring Dr","3203","$197,900","4","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,725","No","1,725","4","FRRS01"
"501","21742374","S","SFD","1885 Cold Spring Dr","3203","$198,000","3","2","1","Brownsburg","CREEKSIDE COMMONS","1","2LEVL","ATTACH","2","1,520","No","1,520","6","MYLR01"
"501","21718194","S","SFD","5521 James Blair Dr","3203","$198,500","3","2","0","Brownsburg","WILLIAMSBURG VILLAGES","1","1LEVL","ATTACH","2","1,363","No","1,363","7","BHHS01"
"501","21745963","S","SFD","10856 Running Brook Rd","3203","$199,000","4","2","1","Brownsburg","CLERMONT LAKES","1","2LEVL","ATTACH","2","2,480","No","2,480","18","BKRI01"
"501","21740162","S","SFD","1067 Randall Way","3203","$199,500","3","2","0","Brownsburg","SUGAR BUSH FARMS","0","1LEVL","ATTACH","2","1,284","No","1,284","18","TUCK08"
"501","21739926","S","SFD","1764 Creekside Dr","3203","$200,000","3","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","1,679","No","1,679","8","HVRG01"
