MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21728104,,Residential,Single Fam,,Pathway Pointe,Parrish Boyd,,249900,249900,2020-07-26,2020-12-31,"eXp Realty, LLC",Bailey Braunecker
21727629,,Residential,Single Fam,,Willow,Glenn J. Bill,Kelly J. Glogoza,249900,249900,2020-07-23,2021-01-12,RE/MAX Legends Group,Kevin Fertig
21749949,,Residential,Single Fam,,Cumberland Pointe,Terry L. Dowling,,259900,259900,2020-11-03,2021-04-03,CENTURY 21 Scheetz,Daniel M. Irish
21738968,,Residential,Single Fam,,Magenta,Victoria Goldman,,249900,249900,2020-09-17,2021-03-31,F.C. Tucker Company,Lindsey K. Smalling
21725839,,Residential,Single Fam,,Willa Bonn,Vickie Jordan,,249900,257000,2020-07-25,2020-12-24,CENTURY 21 Scheetz,Bradford Elliott
21725471,,Residential,Single Fam,,Raccoon,Michelle Barger,,249900,249900,2020-07-17,2021-01-17,F.C. Tucker Company,Keri Schuster
21729326,,Residential,Single Fam,,Harmon,Kelly Dather,,249900,249900,2020-08-03,2021-02-07,F.C. Tucker Company,Kimberly McElroy-Jones
21729925,,Residential,Single Fam,,Proud Truth,Sara Guest,,245000,245000,2020-09-01,2021-03-01,F.C. Tucker Company,Patricia Mahoney
21728896,,Residential,Single Fam,,Arbor Grove,Wendy Gillespie,,255000,255000,2020-07-31,2021-01-30,Keller Williams Indy Metro NE,Thomas V. Endicott
21735660,,Residential,Single Fam,,Big Circle,Tisha Green,,249900,249900,2020-08-28,2021-02-28,Your Home Team,Corina Jones
21721805,,Residential,Single Fam,,Old Pond,Katherine James,,252900,252900,2020-07-10,2021-01-08,Berkshire Hathaway Home,Heather M. Crowley
21729024,,Residential,Single Fam,,Proud Truth,Nicole M. Mattingly,,244900,244900,2020-07-31,2021-01-31,Keller Williams Indy Metro NE,Thomas V. Endicott
21715137,,Residential,Single Fam,,Brixton,Rebecca D. Slate,Michael L. Slate,259000,256000,2020-05-30,2020-11-30,Keller Williams Indpls Metro N,Holly J. Martin
21728108,,Residential,Single Fam,,BRUCE,Vincent Guido Casalini,,259000,259000,2020-07-26,2020-10-30,F.C. Tucker Company,Joshua Moore
21748328,,Residential,Condo,,SHORELINE,Mark P. Studebaker,,254500,254500,2020-10-20,2020-10-23,Trueblood Real Estate,Mark P. Studebaker
21723895,,Residential,Single Fam,,Elderberry,Roger Brackett,Ladonna Brackett,254900,254900,2020-07-14,2021-01-14,Berkshire Hathaway Home,Mike Deck
21749161,,Residential,Single Fam,,Kinder Oak,R. Michelle Lockhart,,255000,255000,2020-10-28,2021-04-28,Front Porch Real Estate,Sandy Thomas
21748850,,Residential,Single Fam,,Atkinson,Kevin Fertig,,245000,255000,2020-10-29,2021-04-20,RE/MAX Edge,Nicole Witt
21746716,,Residential,Single Fam,,Gallow,Adriana V. Perez,,265000,265000,2020-11-12,2021-06-14,Keller Williams Indy Metro NE,Richard Beckham
21746318,,Residential,Single Fam,,Whispering Willow,Melinda Garcia,,255000,255000,2020-10-27,2021-04-26,Own It Realty LLC,Angela K. Sherrill
21746118,,Residential,Single Fam,,Cobton,Jay O'Neil,Ryan W. O'Neil,249900,249900,2020-10-16,2021-04-15,Larry Maxey,Larry L. Maxey
21745677,,Residential,Single Fam,,Persimmon,Herbert Rice,Pearson N. Hussey,250000,250000,2020-10-16,2021-04-16,Non-BLC Office,Non-BLC Member
21736769,,Residential,Single Fam,,VILLAGE WAY,Luanna Albrecht,,250000,250000,2020-09-04,2021-03-04,F.C. Tucker Company,Kelly Huff
21732202,,Residential,Single Fam,,Hargray,Eric Heuer,,255000,255000,2020-08-16,2021-02-16,Highgarden Real Estate,Melissa Barclay
21727903,,Residential,Single Fam,,Deerberry,P. Aaron Starr,Sheri Doty,255000,255000,2020-07-27,2021-01-27,RE/MAX Ability Plus,Jason Hofmann
21725695,,Residential,Single Fam,,Kinder Oak,Jaime L. Baldwin,,249900,249900,2020-07-18,2020-12-17,"Carpenter, REALTORS®",Brad Baxter
21724746,,Residential,Single Fam,,Gallow,Stacy L. Barry,,248000,248000,2020-07-15,2021-01-15,Trueblood Real Estate,Mark P. Studebaker
21723553,,Residential,Single Fam,,Radiance,Fabricio Perez,,265000,260000,2020-07-07,2021-01-30,"Alibaba, REALTORS®",Basim Najeeb
21719614,,Residential,Single Fam,,Stockton,Kevin Springsteen,,259900,259900,2020-07-07,2021-01-07,CENTURY 21 Scheetz,Elisabeth A. Lugar
21716510,,Residential,Single Fam,,ORLEANS,Philip J. Millage,,248500,248500,2020-06-30,2020-09-30,F.C. Tucker Company,Jon S. Hirschfeld
21731903,,Residential,Single Fam,,Glenwyck,Brian Black,,259900,259900,2020-08-14,2021-01-15,F.C. Tucker Company,Maher Batarseh
21725129,,Residential,Condo,,SHORELINE,Kimberly Carpenter,,269000,269000,2020-07-16,2021-01-16,Non-BLC Office,Non-BLC Member
21744303,,Residential,Single Fam,,Winning Colors,Todd Rafalski,Jody Meredith Lee,269900,271500,2020-10-07,2021-04-07,Berkshire Hathaway Home,Craig Sharpe
21730973,,Residential,Single Fam,,Cornelian,Amanda Ryan,,250000,250000,2020-08-14,2020-11-01,Ferris Property Group,Todd Ferris
21749037,,Residential,Single Fam,,Wellington,Sam Yeary,,249900,249900,2020-10-28,2020-12-31,Vision One Real Estate,Jeffrey A. Boller
