"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21678398","S","SFD","175 Southwind Ct","4101","$338,000","4","2","1","Centrgrove","SOUTHWIND ESTATES","1","2LEVL","ATTACH","2","2,480","Yes","3,760","10","GRHR01"
"1","21648263","S","SFD","4848 SLOAN Ter","4101","$338,000","3","2","0","Centrgrove","BRENTRIDGE ESTATES","1","1LEVL","ATTACH","3","2,350","No","2,350","37","KWIN02"
"1","21666972","S","SFD","3125 Buckmoor Pkwy","4101","$339,000","5","4","1","Centrgrove","BUCKMOOR MANOR","1","2LEVL","ATTACH","2","3,422","Yes","4,756","30","SVRE01"
"501","21664968","S","SFD","3585 Streamside Dr","4101","$339,500","4","3","1","Centrgrove","SMOKEY ROW","1","2LEVL","ATTACH","2","2,496","Yes","3,584","23","HMEX01"
"501","21661777","S","SFD","4254 Fox Hunt Dr","4101","$339,853","4","2","1","Centrgrove","SADDLE CLUB GLENMORE","0","2LEVL","ATTACH","3","3,186","No","3,186","177","NBLC01"
"501","21646448","S","SFD","2546 Willow St","4101","$339,900","4","2","1","Centrgrove","WILLOW LAKES","1","2LEVL","ATTACH","2","3,358","No","3,358","10","JPTM01"
"501","21662426","S","SFD","4005 Cedar Hills South Dr","4101","$340,000","5","3","0","Centrgrove","CEDAR HILLS","1","1LEVL","ATTACH,DETATCH,MULTI","4+","2,234","Yes","2,954","4","TOM 01"
"501","21640899","S","SFD","2761 Saddle Club Rd","4101","$340,000","4","3","0","Centrgrove","NO SUBDIVISION","1","1LEVL","ATTACH,DETATCH","4+","2,136","Yes","3,872","33","DRRL01"
"501","21629364","S","SFD","1217 Winston Ct","4101","$340,000","5","2","1","Centrgrove","CHATEAUX AT WOODFIELD","2","2LEVL","ATTACH","3","3,333","No","3,333","37","FFRL01"
"501","21659003","S","SFD","4849 Harris Pl","4101","$340,455","5","3","0","Centrgrove","Pleasant Valley","1","2LEVL","ATTACH","3","3,028","No","3,028","2","NBLC01"
"501","21636163","S","SFD","6381 Whitetail Run","4101","$341,100","4","2","1","Centrgrove","DEERWOOD","1","2LEVL","ATTACH","2","2,991","No","2,991","6","STIL01"
"501","21638288","S","SFD","287 Entrance Hall View","4101","$343,500","5","3","0","Centrgrove","ENCLAVE AT HARRISON CROSSING","0","2LEVL","ATTACH","3","3,355","No","3,355","8","CESC02"
"501","21648084","S","SFD","4835 MYRTLE Ln","4101","$344,000","5","3","0","Centrgrove","FAIR OAKS","2","1LEVL","ATTACH","2","1,774","Yes","3,548","50","STCR01"
"501","21639723","S","SFD","3801 Keyway Dr","4101","$345,000","5","3","1","Centrgrove","WILLOW LAKES","2","1LEVL","ATTACH","2","2,014","Yes","4,028","3","FTRE01"
"501","21638582","S","SFD","560 Westberry Ln","4101","$345,000","3","2","0","Centrgrove","SANCTUARY AT HARRISON CROSSING","1","1LEVL","ATTACH","3","2,206","Yes","3,653","17","RESL01"
"501","21631120","S","SFD","305 Southwind Ln","4101","$345,900","4","3","1","Centrgrove","WALNUT WOOD","2","1HALF","ATTACH","2","2,842","No","2,842","76","RESL01"
"501","21653189","S","SFD","4583 OSPREY Dr","4101","$347,900","4","3","0","Centrgrove","FOREST HILLS","1","1HALF","ATTACH","3","2,301","No","2,301","3","IRPL01"
"501","21655466","S","SFD","4332 Silver Springs Dr","4101","$348,000","4","3","1","Centrgrove","SILVER SPRINGS","2","2LEVL","ATTACH","2","2,512","Yes","4,214","64","IRPL01"
"501","21655309","S","SFD","4257 Lauder Rd","4101","$348,000","5","3","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","3,271","No","3,271","119","CESC02"
"501","21640593","S","SFD","4812 Brentridge Ct","4101","$348,900","4","2","1","Centrgrove","BRENTRIDGE ESTATES","1","2LEVL","ATTACH,OTHER","2","2,888","Yes","3,982","2","TUCK16"
"501","21664898","S","SFD","3911 Shady Pointe Row","4101","$349,900","4","2","1","Centrgrove","SHADOW RIDGE VILLAGE","1","2LEVL","ATTACH","3","2,849","No","2,849","5","HRLS01"
"501","21661695","S","SFD","4172 Hunt Club Pkwy","4101","$350,000","3","2","0","Centrgrove","SADDLE CLUB GLENMORE","1","1HALF","ATTACH","2","2,425","No","2,425","69","MIHI01"
"501","21661130","S","SFD","4832 Brentridge Pkwy","4101","$350,000","4","2","2","Centrgrove","BRENTRIDGE ESTATES","1","1LEVL","ATTACH","3","2,018","Yes","3,049","4","JPTM01"
"501","21639863","S","SFD","1495 Mullinix Rd","4101","$350,000","2","3","0","Centrgrove","SUBDIVISION NOT AVAILABLE See Legal","2","1LEVL","ATTACH","3","2,686","No","2,686","14","FTRE01"
"501","21644389","S","SFD","3305 STREAMSIDE Dr","4101","$352,000","5","2","1","Centrgrove","SMOKEY ROW","1","2LEVL","ATTACH","2","2,960","Yes","4,360","4","EZST01"
"501","21639675","S","SFD","4121 Lauder Rd","4101","$353,000","5","3","1","Centrgrove","MORNINGSIDE","0","3LEVL","ATTACH","3","2,748","Yes","4,018","146","CESC02"
"501","21655448","S","SFD","4899 BRENTRIDGE Pl","4101","$354,000","4","2","2","Centrgrove","BRENTRIDGE ESTATES","1","2LEVL","ATTACH","3","2,902","Yes","3,892","0","GRHR01"
"501","21659064","S","SFD","3969 Cedar Lane","4101","$355,550","3","2","1","Centrgrove","CEDAR GROVE","1","2LEVL","ATTACH,DETATCH,MULTI","3","2,162","Yes","2,835","1","JPTM01"
"501","21651814","S","SFD","1708 Woodcroft Ct","4101","$357,000","4","4","1","Centrgrove","BROCKTON MANOR","1","1HALF","ATTACH","3","2,716","Yes","4,571","46","CELT01"
"501","21674248","S","SFD","484 Keeneland Ln","4101","$357,500","4","3","1","Centrgrove","WINDSONG ESTATES","1","2LEVL","ATTACH","3","3,044","Yes","5,038","28","IRPL01"
"501","21632403","S","SFD","4298 Bending Ln","4101","$359,000","4","3","0","Centrgrove","WOODLAND STREAMS","1","1LEVL","ATTACH","3","1,911","Yes","2,982","79","STIL01"
"501","21647340","S","SFD","3724 Merchmont Rd","4101","$359,500","4","2","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","2","2,986","Yes","3,995","164","CESC02"
"501","21633182","S","SFD","2899 Grandview Ln","4101","$359,900","3","2","0","Centrgrove","STONES BAY","1","1LEVL","ATTACH","2","2,006","No","2,006","115","COTT01"
"501","21683926","S","SFD","4253 Secretariat","4101","$359,940","4","2","1","Centrgrove","SADDLE CLUB GLENMORE","0","2LEVL","ATTACH","2","3,200","No","3,200","1","NBLC01"
"501","21643548","S","SFD","4691 Silver Springs Dr","4101","$361,000","4","3","1","Centrgrove","SILVER SPRINGS","1","1LEVL","ATTACH","2","2,430","Yes","3,990","19","KWIN02"
"501","21640687","S","SFD","202 N Bluff Rd","4101","$361,000","4","3","0","Centrgrove","NO SUBDIVISION","2","2LEVL","ATTACH,DETATCH","3","3,148","No","3,148","3","REDF01"
"501","21645198","S","SFD","4180 Lauder Rd","4101","$361,070","5","4","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","3,061","No","3,061","73","CESC02"
"501","21653598","S","SFD","3401 Streamside Dr","4101","$362,500","4","2","1","Centrgrove","SMOKEY ROW","1","2LEVL","ATTACH","3","3,242","Yes","4,846","5","KWIN02"
"501","21658921","S","SFD","3271 Waterside Ct","4101","$363,000","4","3","0","Centrgrove","WATERS EDGE","1","1LEVL","ATTACH","4+","2,344","No","2,344","4","KWIN02"
"501","21653885","S","SFD","3727 Talmine Ln","4101","$363,000","3","3","0","Centrgrove","MORNINGSIDE","1","1LEVL","ATTACH","3","2,402","No","2,402","81","CESC02"
"501","21644671","S","SFD","136 Hawthorne Ln","4101","$363,500","4","3","1","Centrgrove","FAIR OAKS","2","3LEVL","ATTACH","3","2,635","Yes","3,747","28","CARP11"
"501","21654921","S","SFD","6357 Deerwood Ct","4101","$364,000","4","4","1","Centrgrove","DEERWOOD","0","1HALF","ATTACH,BUILTIN","3","2,669","Yes","4,547","7","JPTM01"
"501","21665348","S","SFD","4834 Brickert Way","4101","$364,905","5","3","0","Centrgrove","Pleasant Valley","1","2LEVL","ATTACH","3","3,028","No","3,028","1","NBLC01"
"501","21653378","S","SFD","4632 Abberton Dr","4101","$365,000","4","3","0","Centrgrove","FOREST HILLS","2","1LEVL","ATTACH","3","2,265","Yes","4,530","15","DUHO01"
"501","21637395","S","SFD","3317 STREAMSIDE Dr","4101","$365,000","5","3","1","Centrgrove","SMOKEY ROW","1","2LEVL","ATTACH","3","3,242","Yes","4,846","28","PLCL01"
"501","21635684","S","SFD","1444 Thames Dr","4101","$365,000","5","3","0","Centrgrove","AUBURN TRACE","1","2LEVL","ATTACH,TANDM","2","3,380","No","3,380","185","EZST01"
"501","21656022","S","SFD","4156 Lauder Rd","4101","$366,085","5","4","0","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","3,307","Yes","4,515","0","CESC02"
